questao,alternativa_E,alternativa_D,alternativaCorreta,alternativa_A,texto,alternativa_C,alternativa_B,pergunta
Questão 18841.   Administração - Nível Médio - Detran SP - VUNESP - 2013,e) burocratização; respeito à hierarquia; cumprimento de ordens.,d) burocratização; sistematização de práticas tradicionais; enraizamento de processos consagrados pela tradição.,'c',a) práticas gerenciais norteadas pela burocracia; manutenção de práticas gerenciais tradicionais; respeito à hierarquia.,,c) práticas gerenciais avançadas; padronização tecnológica; regularidade na atuação.,b) sistematização de procedimentos correntes; perpetuação de processos tradicionais; respeito à hierarquia.,"Quando se trata de gestão estratégica, o setor público tem suas próprias especificidades que o tornam diferente do setor privado empresarial. Uma dessas especificidades refere-se aos fatores críticos de sucesso. Para o planejamento empresarial, no setor privado, alguns desses fatores são a taxa de crescimento, a participação e permanência em seu mercado, o avanço tecnológico, e outros. Para o setor público, alguns dos fatores críticos de sucesso são:"
Questão 39641.   Administração - Nível Superior - TCE GO - FCC - 2014,e) Análise de Pareto.,d) Gráfico de Gantt.,'e',a) Análise de Custo-Benefício.,,c) Brainstorming.,b) Mapa mental.,"Uma determinada empresa que presta serviços em telefonia móvel numa grande cidade, recebeu significativo número de reclamações de clientes por falta de sinal para fazer e receber ligações. A partir da origem das reclamações, identificou-se que 80% do problema de sinal estava relacionado a 20% dos clientes que residiam ou tentaram utilizar o serviço na zona sul da metrópole. Ao analisar o mapa da rede e as antenas disponíveis, verificou-se que estes clientes da zona sul estavam muito afastados das antenas disponíveis, e esta configuração de antenas deverá ser ampliada para melhorar a qualidade do sinal nessa zona. Assim, a técnica utilizada para mensurar os percentuais acima apresentados foi:"
Questão 19555.   Administração - Nível Superior - AL BA - FGV - 2014,"e) revisar  o  leiaute,  as  instalações  físicas  e  modernizar  as  máquinas e equipamentos.","d) comparar  os  processos  internos  com  os  de  outras  organizações,  visando  à  identificação  das melhores  práticas  utilizadas.",'a',"a) reestruturar  radicalmente  os  processos  de  negócio,  priorizando  atividades  que  agregam  valor  e  oferecendo  os  bens e os serviços que os clientes realmente desejam.",,c) reduzir drasticamente o quantitativo de pessoal e  terceirizar  as atividades secundárias.,"b) executar mudanças incrementais sem perder a estrutura base  do processo, obtendo a  correção de problemas e mantendo  as operações funcionais.","Na  década  de  1990,  ao  passo  que  ocorria  um  aumento  da  globalização  e  da  intensidade  da  competição,  as  empresas  buscavam  reduzir  seus  custos  e  melhorar  suas  vantagens  competitivas,  para  lidar  com  a  crescente  concorrência. Diversas  técnicas e métodos específicos de gestão surgiram nessa década  para  tornar  as  empresas  mais  competitivas,  dentre  elas,  a  reengenharia que se caracteriza por"
Questão 1175.   Administração - Nível Médio - INCA - CESPE,,,'b',Certo," Julgue os itens que se seguem, com relação ao processo administrativo.",,Errado,"Para reduzir custos de maneira geral, o Ministério da Saúde deve adotar como forma de organização a descentralização. "
Questão 39586.   Administração - Nível Superior - TCE ES - CESPE - 2013,e) o repasse de atribuição com caráter instável e temporário.,d) a possibilidade da geração de maior especialização nas diversas unidades organizacionais.,'d',a) a informalidade na passagem de atribuições aos subordinados.,,c) a abrangência de apenas um nível hierárquico.,"b) a transferência de responsabilidade diretamente a um subordinado, a despeito da sua formação.",Caracteriza a descentralização na gestão organizacional.
Questão 19555.   Administração - Nível Superior - AL BA - FGV - 2014,"e) revisar  o  leiaute,  as  instalações  físicas  e  modernizar  as  máquinas e equipamentos.","d) comparar  os  processos  internos  com  os  de  outras  organizações,  visando  à  identificação  das melhores  práticas  utilizadas.",'a',"a) reestruturar  radicalmente  os  processos  de  negócio,  priorizando  atividades  que  agregam  valor  e  oferecendo  os  bens e os serviços que os clientes realmente desejam.",,c) reduzir drasticamente o quantitativo de pessoal e  terceirizar  as atividades secundárias.,"b) executar mudanças incrementais sem perder a estrutura base  do processo, obtendo a  correção de problemas e mantendo  as operações funcionais.","Na  década  de  1990,  ao  passo  que  ocorria  um  aumento  da  globalização  e  da  intensidade  da  competição,  as  empresas  buscavam  reduzir  seus  custos  e  melhorar  suas  vantagens  competitivas,  para  lidar  com  a  crescente  concorrência. Diversas  técnicas e métodos específicos de gestão surgiram nessa década  para  tornar  as  empresas  mais  competitivas,  dentre  elas,  a  reengenharia que se caracteriza por"
Questão 39637.   Administração - Nível Superior - TCE GO - FCC - 2014,e) II e III.,d) II e IV.,'a',a) I e II.,,c) I e III.,b) III e IV.,"Ao realizar análise de cenários, são identificados alguns fatores úteis como:

I. Criar consciência empresarial em relação aos aspectos do macroambiente que são desfavoráveis ou imutáveis, bem como aqueles em que a empresa atuará.
II. Compreender os aspectos favoráveis e não favoráveis à introdução ou manutenção de um produto ou serviço em um determinado macroambiente.
III. Proporcionar mais qualidade como apoio visual.
IV. Aumentar os negócios por meio do desenvolvimento de novos mercados para seus produtos.

Está correto o que consta APENAS em"
Questão 39591.   Administração - Nível Superior - TCE ES - CESPE - 2013,e) moda mais alta no mês atual.,d) resultado favorável no mês anterior.,'b',a) aumento do desvio padrão dos dados semestrais.,,c) redução da mediana dos resultados obtidos no semestre.,b) redução da variabilidade dos dados semestrais.,"Ao conferir os dados estatísticos anuais referentes a um processo, o analista poderá inferir melhorias caso verifique a existência de."
Questão 31371.   Administração - Nível Médio - CREFONO - QUADRIX - 2013,"e) Um ""banco de dados"" pode ser criado e mantido por um conjunto de aplicações desenvolvidas especialmente para esta tarefa ou por um ""Sistema Gerenciador de Banco de Dados"".","d) Um ""banco de dados"" é uma coleção lógica coerente de dados com um significado inerente.",'a',"a) Um ""banco de dados"" é definido como um conjunto de dados em uma disposição desordenada.",,"c) O conjunto formado por um ""banco de dados"" mais as aplicações que manipulam o mesmo é chamado de ""Sistema de Banco de Dados"".","b) Um ""banco de dados"" é projetado e construído com dados para um propósito específico; um ""banco de dados"" possui um conjunto pré-definido de usuários e aplicações.","Em tecnologia da informação, um ""banco de dados"" pode ser definido como um conjunto de ""dados"" devidamente relacionados. Entre as afirmações apresentadas, qual não atende ao conceito de banco de dados?"
Questão 6526.   Administração - Nível Médio - ANVISA - CETRO - 2013,e) homologação.,d) adjudicação.,'c',a) organização.,,c) administração.,b) conceituação.,"Ao processo de consecução dos objetivos organizacionais de uma maneira eficiente, eficaz e efetiva, por meio do planejamento, da organização, da liderança e do controle dos recursos organizacionais, dá- se o nome de"
Questão 21603.   Administração - Nível Superior - ANA - ESAF - 2009,"e) A amplitude da disseminação deve estar em acordo com a estratégia organizacional, com as políticas de pessoas, com o modelo de estrutura da empresa e com a tecnologia existente.",d) A disseminação da informação é uma ação global organizacional: todo o conhecimento deve ser transmitido para toda a organização independentemente da absorção de cada um.,'d',"a) O processo de gerenciamento do conhecimento consiste em um ciclo de geração, codificação e coordenação e disseminação do conhecimento.",,"c) Na disseminação da informação, o conhecimento explícito é formalmente capturado e compartilhado por meio da tecnologia da informação, enquanto o tácito não.","b) A disseminação do conhecimento consiste na prática da transferência do conhecimento, podendo ser pela contratação de pessoas, pelas conversas informais e não programadas, ou por reuniões e ações estruturadas que possibilitam a mobilidade do conhecimento pela organização.","""Gestão do Conhecimento significa organizar as principais políticas, processos e ferramentas gerenciais e tecnológicos à luz de uma melhor compreensão dos processos de geração, identificação, validação, disseminação, compartilhamento, proteção e uso dos conhecimentos estratégicos para gerar resultados (econômicos) para a empresa e benefícios para os colaboradores internos e externos (stakeholders)."" (TERRA, 2005, p. 8). Selecione a opção incorreta."
Questão 6604.   Administração - Nível Médio - EBSERH - IADES - 2013,"e) Não há racionalidade na escolha da alternativa mais adequada para alcance dos objetivos.
","d) A decisão envolve escolha, o que implica dizer que, uma vez escolhida uma alternativa, deve-se abandonar as demais.",'e',a) O processo decisório é infuenciado pelas características pessoais de quem está tomando a decisão.,,"c) Diante das várias alternativas encontradas para a solução da situação-problema, o administrador deve escolher a mais adequada para alcance dos objetivos.","b) O processo decisório pode ser estruturado em etapas que vai desde o diagnóstico da situação-problema, até a implantação da alternativa escolhida.
","Administrar implica, na maioria das vezes, em fazer escolhas: o quê?, quem?, como fazer? Sobre o processo decisório, assinale a alternativa incorreta."
Questão 8514.   Administração - Nível Superior - TRT MA - FCC - 2014,"e) O IDH, muito utilizado na gestão das políticas públicas, é o resultado da ponderação de três temas distintos (economia, saúde e educação).
","d) A utilização deles permite que as organizações consigam focar em todas as áreas e processos, levando a transformações estruturais e funcionais. 
",'e',"a) Uma das dimensões de análise é a Eficiência, que avalia a relação entre os resultados alcançados e os objetivos que motivaram a atuação institucional. 
",,"c) As variáveis componentes são: custo, tempo e qualidade. 
","b) Não servem de apoio à tomada de decisão. 
","Sobre Indicadores de Desempenho é correto afirmar:
"
Questão 30081.   Administração - Nível Médio - Copergás PE - FCC - 2011,e) coercitiva.,d) integradora.,'d',a) competitiva.,,c) distributiva.,b) compreensiva.,"Negociação é um processo interativo, no qual dois ou mais grupos discutem a alocação dos recursos. O método de negociação baseado em colaboração, visando a solução de problemas, e que procura criar resultados bons para as partes denomina-se"
Questão 13333.   Administração - Nível Superior - SUFRAMA - CESPE - 2014,,,'a',Certo,,,Errado,"Com base em gestão da qualidade, julgue os itens seguintes.

Com foco no cidadão, organizações procuram adotar melhores práticas de gestão e representação de serviços públicos, o que orienta as ações estratégicas, táticas e operacionais dos gestores públicos em prol dos benefícios à sociedade."
Questão 9587.   Administração - Nível Superior - ANCINE - CESPE - 2013,,,'a',Certo,,,Errado,"No que diz respeito à gestão da qualidade e ao modelo da fundação nacional da qualidade, julgue os itens seguintes.

A trilogia da qualidade proposta por Joseph M. Juran pode ser aplicada a qualquer tipo de produto ou serviço e está assentada em três processos básicos: planejamento, controle da qualidade e aperfeiçoamento."
Questão 27212.   Administração - Nível Médio - Prefeitura de Angra dos Reis RJ - AOCP - 2015,e) O planejamento efetiva a implantação de métodos e planos organizacionais adequados ao aproveitamento do potencial intuitivo de seus administradores e públicos de interesse da empresa.,"d) O planejamento diz respeito ao processo operacional vinculado aos interesses externos envolvendo a participação da organização nas decisões públicas locais, regionais e nacionais.",'b',"a) O planejamento incorpora a determinação das metas da organização não importando os meios para atingi-las, desde que atenda aos interesses corporativos.",,c) O planejamento estabelece uma estratégia geral para atingir os objetivos organizacionais formulados pela administração e os objetivos individuais dos sócios e colaboradores.,"b) O planejamento envolve a escolha de um curso de ação, a decisão de antecipar o que deve ser realizado e a determinação de quando e como a ação deve ser realizada.","Existem diversas conceituações sobre a função de planejamento.

Assinale a alternativa que apresenta uma conceituação adequada de planejamento."
Questão 13325.   Administração - Nível Superior - SUFRAMA - CESPE - 2014,,,'b',Certo,,,Errado,"No que se refere a aspectos da estrutura organizacional, julgue os itens subsequentes .

Nas estruturas organizacionais centralizadas, apesar da demora nas decisões, o processo decisório tende a percorrer toda a cadeia de comando, levando as pessoas a participarem da decisão."
Questão 19651.   Administração - Nível Superior - ANCINE - CESPE - 2013,,,'b',Certo,,,Errado,"Julgue o próximo item, relativo à cultura organizacional.
Para Edgar H. Schein, cultura representa um padrão de suposições básicas demonstradas, inventadas, descobertas ou desenvolvidas por determinado grupo. De acordo com o autor, o ambiente externo seria capaz de influenciar a cultura dentro das organizações, por vezes, moldando-a, independentemente dos artefatos e valores compartilhados nelas presentes"
Questão 17557.   Administração - Nível Médio - Polícia Militar MT - FUNCAB - 2014,"e) eficiência, segurança jurídica e legalidade.","d) moralidade, eficiência e publicidade.",'d',"a) segurança jurídica,motivação e publicidade.",,"c) legalidade, pessoalidade e moralidade.","b) publicidade, motivação e pessoalidade,","São alguns dos princípios constitucionais explícitos da Administração Pt""iblica, previstos no caput do artigo 37 da Constituição Federal:"
Questão 13334.   Administração - Nível Superior - SUFRAMA - CESPE - 2014,,,'a',Certo,,,Errado,"Com relação a aspectos de liderança e motivação nas organizações, julgue os próximos itens.

Uma pessoa com o status de celebridade terá provavelmente um alto poder de referência, podendo liderar pessoas na realização de determinado objetivo em comum."
Questão 27209.   Administração - Nível Médio - Prefeitura de Angra dos Reis RJ - AOCP - 2015,e) Princípio da liderança.,d) Princípio do engajamento das pessoas.,'e',a) Princípio da abordagem por processos.,,c) Princípio da abordagem factual.,b) Princípio da abordagem sistêmica.,"Para atender a seus clientes e fornecedores, além de seus funcionários, investidores e à sociedade, de maneira eficaz e eficiente, a administração da organização precisa responder algumas questões que estabelecem oito princípios da gestão pela qualidade.

Dentre esses princípios, assinale aquele que definirá o grau de engajamento das pessoas, o qual é decorrente do interesse delas pela organização e por seus processos, bem como daquilo que a organização pode oferecer em contrapartida."
Questão 35892.   Administração - Nível Superior - IBAMA - CESPE - 2013,,,'a',Certo,,,Errado,"Considerando as abordagens da administração, a evolução da administração pública no Brasil e a nova gestão pública, julgue os itens a seguir.

Na abordagem da administração pelo pensamento sistêmico, a ideia de sistema refere-se a um conjunto de entidades, denominadas elementos ou componentes, que mantém uma espécie de relação ou interação, o que possibilita a visão de uma entidade nova e distinta, em que é possível o foco no todo e não apenas nos seus componentes."
Questão 28082.   Administração - Nível Médio - Câmara de Recife PE - FGV - 2014,e) rentabilidade da empresa.,d) número de devoluções de produtos;,'e',a) número de reclamações dos clientes;,,c) taxa de desperdício;,b) índice de turnover;,"O presidente de uma empresa de grande porte quer aprimorar o controle estratégico, adotando indicadores que permitam monitorar o desempenho global da organização na realização de sua missão, estratégias e objetivos.

É um indicador adequado para tal:"
Questão 32647.   Administração - Nível Médio - DNIT - ESAF - 2013,e) Todas as opções estão corretas.,d) Somente II e III estão corretas.,'d',a) Somente I está correta.,,c) Somente I e III estão corretas.,b) Somente II está correta.,"Julgue as afirmativas e selecione a opção correta.

I. A estrutura organizacional é o gráfico que representa as unidades da organização.
II. Hierarquia é sinônimo de cadeia de comando. O poder de dirigir desce de cada nível para o imediatamente inferior, que tem a obrigação de obedecer.
III. A estratégia organizacional orienta a definição da estrutura organizacional."
Questão 13105.   Administração - Nível Superior - Câmara de Rio de Janeiro RJ - FJG - 2014,,d) pontos fortes e ameaças,'c',a) oportunidades e pontos fracos,,c) oportunidades e pontos fortes,b) ponto fracos e ameaças,"A postura estratégica de desenvolvimento deve ser adotada pela empresa que, na análise externa e na análise interna, apresenta a predominância, respectivamente de:"
Questão 28082.   Administração - Nível Médio - Câmara de Recife PE - FGV - 2014,e) rentabilidade da empresa.,d) número de devoluções de produtos;,'e',a) número de reclamações dos clientes;,,c) taxa de desperdício;,b) índice de turnover;,"O presidente de uma empresa de grande porte quer aprimorar o controle estratégico, adotando indicadores que permitam monitorar o desempenho global da organização na realização de sua missão, estratégias e objetivos.

É um indicador adequado para tal:"
Questão 7214.   Administração - Nível Superior - CEFET RJ - EXATUS PR - 2010,,"d) A departamentalização linear não pode ser utilizada em todos os tipos de organizações, mas as funções mudam para refletir os objetivos e as atividades da organização. 
",'a',"a) A departamentalização funcional pode ser utilizada em todos os tipos de organizações, mas as funções mudam para refletir os objetivos e as atividades da organização. 
",,"c) A departamentalização linear pode ser utilizada em todos os tipos de organizações, mas as funções mudam para refletir os objetivos e as atividades da organização. 
","b) A departamentalização funcional não pode ser utilizada em todos os tipos de organizações, mas as funções mudam para refletir os objetivos e as atividades da organização.
","Departamentalização é o agrupamento dos cargos de forma que as tarefas comuns possam ser coordenadas. Historicamente, um dos modos mais difundidos de agrupar atividades é pela função desempenhada. (ROBBINS, 2000,173) Sobre departamentalização é correto afirmar que: 

"
Questão 20963.   Administração - Nível Médio - ANATEL - CESPE - 2014,,,'b',Certo," A partir de meados da década de 90 do século passado, a noção de qualidade passou a ser incorporada aos objetivos propostos pela reforma gerencial em curso no Brasil. Com relação a esse assunto, julgue os itens que se seguem.",,Errado,"As normas da série ISO 9000 constituem ferramentas de normatização de processos de trabalho que garantem padrões adequados de qualidade aos serviços prestados pelas organizações.
"
Questão 13335.   Administração - Nível Superior - SUFRAMA - CESPE - 2014,,,'b',Certo,,,Errado,"Com base em gestão da qualidade, julgue os itens seguintes.

Ao prescrever aspectos da estrutura, gestão e operação de empresas, o modelo de excelência da gestão (MEG) estimula as organizações a observarem necessidades e expectativas das diferentes unidades organizacionais para melhor elaborar planejamentos estratégicos, táticos e operacionais."
Questão 19014.   Administração - Nível Médio - CAP - MB - 2013,e) da Contadoria e da Auditoria Interna.,d) do Chefe do Poder Executivo.,'a',a) do Poder Legislativo.,,c) do Sistema de Controle Interno.,b) do Tribunal de Contas.,"O controle da execução orçamentária, tendo por objetivo verificar a probidade da Administração, a guarda dos dinheiros públicos, o legal emprego desses dinheiros e o cumprimento da Lei do Orçamento, segundo a Lei n° 4.320/64, é de competência:"
Questão 10889.   Administração - Nível Superior - CRA SC - IESES - 2013,,"d) As assertivas I, II, III e IV estão corretas.",'d',"a) Apenas as assertivas I e II estão corretas.
",,"c) Apenas as assertivas I, II e IV estão corretas.

","b) Apenas as assertivas I, II e III estão corretas.
","Considerando-se os termos do Decreto Nº 61.934/67, a atividade profissional do Técnico de Administração, como profissão, liberal ou não, compreende:

I. Elaboração de pareceres, relatórios, planos, projetos, arbitragens e laudos, em que se exija a aplicação de conhecimentos inerentes às técnicas de organização.

II. Pesquisas, estudos, análises, interpretação, planejamento, implantação, coordenação e controle dos trabalhos nos campos de administração geral, como administração e seleção de pessoal, organização.

III. O exercício de funções e cargos de Técnicos de Administração do Serviço Público Federal, Estadual, Municipal, autárquico, Sociedades de Economia Mista, empresas estatais, paraestatais e privadas, em que fique expresso e declarado o título do cargo abrangido.

IV. O exercício de funções de chefia ou direção, intermediaria ou superior assessoramento e consultoria em órgãos, ou seus compartimentos, de Administração Pública ou de entidades privadas, cujas atribuições envolvam principalmente, aplicação de conhecimentos inerentes as técnicas de administração.

Assinale a alternativa correta:"
Questão 9585.   Administração - Nível Superior - ANCINE - CESPE - 2013,,,'b',Certo,,,Errado,"No que se refere ao processo de controle de desempenho organizacional, julgue o próximo item.

Por meio do controle operacional, pretende-se auferir o desempenho global da organização, podendo-se observar as taxas de rotatividade; a quantidade e a qualidade dos produtos e serviços; a produtividade; e a participação no mercado. A síntese das informações acerca do desempenho das áreas funcionais é também um dos componentes do controle operacional."
Questão 30780.   Administração - Nível Médio - CRB - QUADRIX - 2016,e) todas estão corretas.,d) há somente uma afirmativa correta.,'b',a) somente I e II estão corretas.,,c) somente II e III estão corretas.,b) somente I e III estão corretas.,"As organizações, cada vez mais focadas em estratégias de concorrência, passaram a valorizar mais a função de compras, considerando-a como uma aliada que interfere diretamente em suas áreas produtivas e financeiras. Um dos processos para aquisição de materiais e equipamentos é determinado pela estratégia da horizontalização. Sobre ela, julgue as afirmativas seguintes.

I. Consiste num processo de comprar de terceiros o máximo possível dos itens necessários que compõem o produto final ou os serviços de que necessita.
II. Uma de suas maiores vantagens é o maior controle tecnológico.
III. É o processo aquisitivo de materiais, equipamentos e serviços mais apropriado. É uma opção para a manutenção da competitividade das empresas.

Pode-se afirmar que:"
Questão 12843.   Administração - Nível Superior - Polícia Federal - CESPE - 2013,,,'b',Certo,,,Errado,"Julgue os itens a seguir, relativos à gestão da qualidade.

As ferramentas empregadas na gestão da qualidade fundamentam-se em abordagem qualitativa, razão pela qual não existem modelos estatísticos para auxiliar no controle da qualidade."
Questão 31527.   Administração - Nível Médio - CRESS PB - CONSULPLAN - 2015,,d) Apenas o item I está incorreto.,'a',a) Apenas o item IV está incorreto.,,c) Apenas o item II está incorreto.,b) Apenas o item III está incorreto.,"Um banco de dados é uma coleção de dados inter-relacionados, representando informações sobre um domínio específico"", ou seja, sempre que for possível agrupar informações que se relacionam e tratam de um mesmo assunto, posso dizer que tenho um banco de dados. Em relação a bancos de dados, analise os itens a seguir:

I. Uma lista telefônica, um catálogo de CDs e um sistema de controle de RH de uma empresa são exemplos de bancos de dados.
II. O sistema de banco de dados deve garantir uma visão totalmente abstrata do banco de dados para o usuário, ou seja, para o usuário do banco de dados pouco importa qual unidade de armazenamento está sendo usada para guardar seus dados, contanto que os mesmos estejam disponíveis no momento necessário.
III. Um sistema de banco de dados é um conjunto de quatro componentes básicos: dados, hardware, software e usuários.
IV. A elaboração e o planejamento de um banco de dados é atividade exclusiva dos profissionais de informática, não necessitando da participação de outros agentes da empresa.

Em relação aos itens acima, é CORRETO afirmar que:"
Questão 39529.   Administração - Nível Superior - TCE BA - FGV - 2013,e) se todas as afirmativas estiverem corretas.,d) se somente as afirmativas I e II estiverem corretas.,'e',a) se somente a afirmativa I estiver correta.,,c) se somente a afirmativa III estiver correta,b) se somente a afirmativa II estiver correta.,"A  respeito  da  descentralização  do  processo  decisório  em  uma  organização, analise as afirmativas a seguir. 

I.  A descentralização permite decisões mais ágeis, fazendo com que as respostas aos clientes sejam mais rápidas. 
II.  A  descentralização  estimula  à  criatividade  das  pessoas, preparando candidatos para posições mais elevadas. 
III.  A descentralização, graças às novas tecnologias, permite que  a autoridade  seja delegada aos níveis inferiores, enquanto a  alta administração recebe informações em tempo real. 

Assinale:"
Questão 10634.   Administração - Nível Médio - Comlurb - FJG - 2008,,d) vetor,'c',a) fluxograma,,c) organograma,b) sociograma,O gráfico utilizado na empresa e que representa a estrutura formal da organização em um dado momento é o:
Questão 22372.   Administração - Nível Superior - CAERN - FGV - 2010,e) não aceitação de erros,d) melhoria contínua,'c',a) satisfação do cliente,,c) inconstância de propósitos,b) gerência de processos,"Os itens a seguir correspondem a aspectos (princípios) que habitualmente são considerados na implantação de um programa de qualidade, À EXCEÇÃO DE UM. Assinale-o."
Questão 30719.   Administração - Nível Médio - CRA SC - IESES - 2013,,d) Duas vezes ao ano.,'a',a) Seis vezes ao ano.,,c) Doze vezes ao ano.,b) Uma reunião por mês.,"Conforme a RESOLUÇÃO NORMATIVA CFA Nº 432, DE 08 DE MARÇO DE 2013, a Diretoria Executiva se reunirá, pelo menos:"
Questão 23646.   Administração - Nível Superior - CEPEL - BIO-RIO - 2014,e) socialmente preconceituosos.,d) diferentemente condenados.,'d',a) igualmente errados.," TEXTO
                       MACONHA E CLASSE SOCIAL

Em recente entrevista, o presidente Barak Obama afirmou que fumar maconha é menos nocivo do que ingerir álcool. Defensor da legalização do uso recreativo, acrescentou que a criminalização dessa droga prejudica mais os jovens negros e latinos das classes pobres do que os garotos de classe média, que raramente vão para a prisão pelo seu uso.
      Os dois argumentos revelam muito da ideologia dita progressista do presidente.
      Adepto do que se convencionou chamar de Estado-babá, ele pauta suas opiniões e decisões de acordo com o perigo que determinada atividade possa representar aos cidadãos. Assim, se a maconha é menos nociva que o tolerado álcool, pode ser liberada. Já o argumento segundo o qual a legalização beneficiará os mais pobres, que costumam ser punidos com mais rigor pela lei opressora, denota sua firme adesão à teoria da luta de classes.
      O consumo e comercialização da maconha devem ser liberados sim, mas não pelos fracos argumentos usados pelo presidente. O primeiro é cientificamente controverso e o segundo, embora verdadeiro, é tosco, uma vez que, no limite, pode ser usado para defender a descriminalização de qualquer atividade ilícita, inclusive os crimes contra a vida e a propriedade. Afinal, os mais pobres costumam ser punidos com mais rigor por quaisquer crimes, e não só tráfico e consumo de drogas. A questão relevante aqui deveria ser: devemos criminalizar atividades que não prejudiquem ninguém, além dos próprios agentes?
      Ora, se uma atividade deve ser proibida ou autorizada de acordo com os níveis de risco à vida ou à saúde de seus praticantes, deveríamos aplaudir a proibição de esportes radicais, consumo de açúcares, gorduras, álcool, cigarros e, até mesmo, guiar automóveis. Se tais atividades são admitidas, malgrado todos os perigos a elas inerentes, é porque consideramos que temos o direito de escolher o nosso próprio caminho, de buscar a própria felicidade de acordo com os nossos valores e avaliações, não os do governo, dos cientistas ou de qualquer outra atividade.

João Luiz Mauad, o Globo, 19/02/2014",c) cientificamente ultrapassados.,b) atualmente ultrapassados.,"Segundo o texto, os argumentos do presidente Obama devem ser considerados"
Questão 13107.   Administração - Nível Superior - Câmara de Rio de Janeiro RJ - FJG - 2014,,d) vertical,'a',a) concêntrica,,c) conglomerada,b) horizontal,"A estratégia de diversificação empresarial que ocorre quando a empresa passa a produzir com aproveitamento da mesma tecnologia ou força de vendas, oferecendo uma quantidade maior de produtos no mesmo mercado, é a denominada:"
Questão 7368.   Administração - Nível Superior - DNIT - ESAF - 2013,e) Abordagem Contingencial da Administração.,"d) Abordagem Neoclássica da Administração.
",'e',"a) Abordagem Sistêmica da Administração.
",,"c) Abordagem Estruturalista da Administração.
","b) Abordagem Comportamental da Administração.
","Leia o trecho a seguir   

Teoria da administração que enfatiza que não há nada de absoluto nas organizações ou nas teorias administrativas. “Tudo depende de...”. Tal abordagem explica que existe uma relação funcional entre as condições do ambiente e as técnicas administrativas apropriadas para o alcance eficaz dos objetivos da organização. Assim, pode-se afirmar que condições e situações diferentes exigem técnicas diferentes de administrar.   

Estas afirmativas pertencem à"
Questão 10629.   Administração - Nível Médio - Comlurb - FJG - 2008,,d) carga,'d',a) tombo,,c) localizador,b) guia,"O controle da documentação retirada dos arquivos é extremamente importante para organização. O documento que registra a saída de pastas ou papeis avulsos requisitados do arquivo para consulta é chamado de:
"
Questão 15920.   Administração - Nível Médio - CELG GT GO - CS-UFG - 2014,e) equifinalidade.,d) eficácia.,'d',a) eficiência.,,c) equidade.,b) equanimidade.,"Administrar é realizar um trabalho por meio de outras pessoas. Esse trabalho deve visar à realização de tare­ fas que ajudem a alcançar objetivos organizacionais, como o atendimento ao cliente e a satisfação deste. Isso significa dizer que o trabalho foi realizado com"
Questão 39366.   Administração - Nível Superior - TCE SC - CESPE - 2016,,,'a',Certo,,,Errado,"A respeito dos processos organizacionais de planejamento e de tomada de decisões, julgue o item que se segue.

Listas de verificação, cronogramas e gráficos de Gantt podem ser utilizados para auxiliar as atividades de planejamento operacional."
Questão 7368.   Administração - Nível Superior - DNIT - ESAF - 2013,e) Abordagem Contingencial da Administração.,"d) Abordagem Neoclássica da Administração.
",'e',"a) Abordagem Sistêmica da Administração.
",,"c) Abordagem Estruturalista da Administração.
","b) Abordagem Comportamental da Administração.
","Leia o trecho a seguir   

Teoria da administração que enfatiza que não há nada de absoluto nas organizações ou nas teorias administrativas. “Tudo depende de...”. Tal abordagem explica que existe uma relação funcional entre as condições do ambiente e as técnicas administrativas apropriadas para o alcance eficaz dos objetivos da organização. Assim, pode-se afirmar que condições e situações diferentes exigem técnicas diferentes de administrar.   

Estas afirmativas pertencem à"
Questão 27733.   Administração - Nível Médio - Câmara de Governador Mariana MG - FUMARC - 2014,,d) rapidez nas decisões pela proximidade do lugar em que surgem os problemas.,'c',"a) aumento do moral e da experiência dos dirigentes locais, principalmente se jovens e em período de treinamento.",,c) necessidade de dispor de dirigentes adequadamente preparados para a descentralização.,b) diminuição da esfera de controle do dirigente central.,"São vantagens da descentralização, segundo Ronchi, EXCETO:"
Questão 21360.   Administração - Nível Médio - ANVISA - CESPE - 2007,,,'a',Certo," Acerca dos instrumentos de organização do tempo, dos compromissos e do local de trabalho, julgue os itens a seguir.",,Errado,"A organização do local de trabalho tem como um de seus objetivos possibilitar o acesso rápido e fácil a informações e materiais utilizados com freqüência.
"
Questão 29908.   Administração - Nível Médio - CONAB - IADES - 2014,e) Teoria da Contingência.,d) Sistemas Abertos.,'c',a) Estruturalismo.,,c) Administração Científica.,b) Relações Humanas.,"A busca pela melhor maneira, por meio do estudo de tempos e movimentos e estabelecimento de padrões de produção, é característica da escola da administração denominada"
Questão 23610.   Administração - Nível Superior - CEMIG TELECOM - BD - 2014,,d) Logística.,'b',a) Comercial.,,c) Marketing.,b) Contabilidade.,O controle de estoques dentro das organizações pode gerar diferentes perspectivas de acordo com os diversos departamentos das empresas. MARQUE a alternativa que corresponde à área da empresa que normalmente considera um elevado estoque em montante de capital empatado.
