questao,alternativa_E,alternativa_D,alternativaCorreta,alternativa_A,texto,alternativa_C,alternativa_B,pergunta
Questão 12426.   Química - Nível Superior - SEGPLAN GO - FUNIVERSA - 2015,e) coleta; acondicionamento; digestão; descontaminação; extração; e eletroforese capilar.,d) coleta; acondicionamento; descontaminação; digestão; extração; e cromatografia gasosa/espectrometria de massas.,'d',"a) coleta; extração; digestão; e eletroforese capilar.
",,c) coleta; descontaminação; acondicionamento; digestão; extração; e cromatografia gasosa/espectrometria de massas.,"b) coleta; acondicionamento; descontaminação; digestão; extração; e absorção atômica.
","O fio de cabelo é uma matriz bastante adequada para análise toxicológica de indivíduos suspeitos por usar drogas de abuso. Isso porque os folículos capilares, de onde se originam os fios de cabelo, se localizam próximos a glândulas secretoras (sebácea, sudorípora e apócrina) cujas secreções alimentam os fios e podem ser veículos para o transporte de drogas ingeridas e de seus metabólitos. Além disso, o transporte, a estocagem e a manipulação dos fios de cabelo podem ser realizados de forma muito mais simples que amostras de sangue ou urina. De uma forma geral, a marcha analítica dos exames toxicológicos que usam o fio de cabelo como matriz deve seguir, em ordem, os seguintes passos:"
Questão 16171.   Química - Nível Médio - Bombeiro Militar CE - CESPE - 2014,,,'b',Certo," Os fogos de artifício podem causar acidentes como incêndios, lesões corporais e até mesmo a morte de quem os usa ou observa. O principal componente desses artefatos é a pólvora negra, composta por enxofre, salitre e carvão em cuja combustão ocorre uma reação química que libera muita energia e que, por gerar grande quantidade de gases, é também expansiva e explosiva. A equação química não balanceada apresentada abaixo é uma representação simplificada dessa combustão.

KNO3(s) + S(s) + C(s) → K2S(s) + N2(g) + CO2(g)

Com base nas informações acima e na tabela periódica, incluída no final deste caderno de provas, julgue os itens a seguir.",,Errado,"Considerando-se a lei periódica, é possível prever que o nitrogênio e o oxigênio apresentam propriedades químicas e físicas similares, já que fazem parte de um mesmo período."
Questão 18382.   Química - Nível Fundamental - Marinha do Brasil - MB - 2013,e) Nitrogênio.,d) Carbônico.,'c',a) Hélio.,,c) Oxigênio.,b) Neônio.,Assinale a opção que apresenta o gás atmosférico que se comporta como comburente nas reações de combustão.
Questão 11022.   Química - Nível Superior - SEDUC RJ - CEPERJ - 2013,e) 6 x 10,d) 2 x 10,'e',a) 6 x 10,,c) 2 x 10,b) 3 x 10,"Lagoas onde são despejadas grandes quantidades de esgoto sofrem com a proliferação de cianobactérias. Esses micro-organismos produzem cianotoxinas que podem envenenar pessoas. A ingestão de 4 mg de uma toxina de massa molar 415 g.mol -1 pode levar uma pessoa à morte.

O número de moléculas dessa toxina que corresponde à dose citada corresponde, aproximadamente, a:"
Questão 16323.   Química - Nível Superior - Bombeiro Militar SC - MS CONCURSOS  - 2013,,d) há transferência de elétrons do alumínio para o oxigênio.,'c',a) o íon alumínio sofre oxidação no ânodo.,,c) no eletrodo negativo ocorre a redução dos cátions de alumínio.,b) há liberação do gás oxigênio no cátodo.,"Como se sabe, os metais não se encontram de forma pura na natureza, é preciso extrair e posteriormente purificar para obtê-los sem resíduos (impurezas). O primeiro a realizar a façanha de purificar metais através da eletrólise foi Charles Hall, no ano de 1886. A Eletrólise é um método muito usado para este fim em razão da economia e eficiência desse método. No processo da eletrólise da alumina ( Al2O3 ), pode-se afirmar que"
Questão 29838.   Química - Nível Médio - Companhia Águas de Joinville - UNISOCIESC - 2010,"e) Cromo, mercúrio e arsênio.","d) Arsênio, cromo, chumbo.",'b',a) Cromo e mercúrio.,,c) Cromo chumbo e mercúrio.,b) Fósforo e nitrogênio.,A legislação brasileira preocupa-se com a qualidade dos efluentes industriais e domésticos tratados. Uma das preocupações está relacionada aos processos de eutrofização dos corpos receptores. Quais os elementos principais que contribuem para este tipo de problema:
Questão 16172.   Química - Nível Médio - Bombeiro Militar CE - CESPE - 2014,,,'a',Certo," Os fogos de artifício podem causar acidentes como incêndios, lesões corporais e até mesmo a morte de quem os usa ou observa. O principal componente desses artefatos é a pólvora negra, composta por enxofre, salitre e carvão em cuja combustão ocorre uma reação química que libera muita energia e que, por gerar grande quantidade de gases, é também expansiva e explosiva. A equação química não balanceada apresentada abaixo é uma representação simplificada dessa combustão.

KNO3(s) + S(s) + C(s) → K2S(s) + N2(g) + CO2(g)

Com base nas informações acima e na tabela periódica, incluída no final deste caderno de provas, julgue os itens a seguir.",,Errado,"O KNO3 é um sal que tem as características de um composto iônico, apesar de apresentar ligações covalentes na sua estrutura."
Questão 18358.   Química - Nível Fundamental - Marinha do Brasil - MB - 2014,e) Metais.,d) Não metais,'e',a) Elementos de transição interna.,,c) Hidrogênio.,b) Gases nobres.,"Na tabela periodica estao organizados os elementos quimicos. Assinale a opção que apresenta o grupo com maior quantidade de elementos quimicos, de acordo com suas propriedades fisicas."
Questão 18972.   Química - Nível Médio - EsFCEx - EB - 2014,e) 928 g,d) 832 g,'b',a) 228 g,,c) 654 g,b) 495 g,"O fosgênio é um gás extremamente venenoso, tendo sido usado em combates durante a Primeira Guerra Mundial como agente químico de guerra. É assim chamado porque foi primeiro preparado pela ação da luz do sol em uma mistura dos gases monóxido de carbono (CO) e cloro (Cl2), conforme a equação balanceada da reação descrita a seguir:

CO (g) + Cl2(g) → COCl2 (g).

Em um reator foram dispostos 560 g de monóxido de carbono e 355 g de cloro. Admitindo-se a reação entre o monóxido de carbono e o cloro com rendimento de 100 % da reação e as limitações de reagentes, a massa de fosgênio produzida é de

Dados:

- massas atômicas: C = 12 u ; Cl = 35,5 u; O = 16 u"
Questão 25074.   Química - Nível Médio - ENEM - INEP - 2014,"e) 99,9%.","d) 99,6%.",'d',"a) 86,2%.",,"c) 97,2%.","b) 96,2%.","Diesel é uma mistura de hidrocarbonetos que também apresenta enxofre em sua composição. Esse enxofre é um componente indesejável, pois o trióxido de enxofre gerado é um dos grandes causadores da chuva ácida. Nos anos 1980, não havia regulamentação e era utilizado óleo diesel com 13 000 ppm de enxofre. Em 2009, o diesel passou a ter 1 800 ppm de enxofre (S1800) e, em seguida, foi inserido no mercado o diesel S500 (500 ppm). Em 2012, foi difundido o diesel S50, com 50 ppm de enxofre em sua composição. Atualmente, é produzido um diesel com teores de enxofre ainda menores.

Os impactos da má qualidade do óleo diesel brasileiro. Disponível em: www.cnt.org.br.Acesso em: 20 dez. 2012 (adaptado).

A substituição do diesel usado nos anos 1980 por aquele difundido em 2012 permitiu uma redução percentual de emissão de SO3 de"
Questão 29837.   Química - Nível Médio - Companhia Águas de Joinville - UNISOCIESC - 2010,e) Necessitará de uma DQO baixa para compensar.,d) A DQO será maior ainda.,'d',a) A DQO será sempre inferior.,,c) Foi eliminada a matéria orgânica do meio.,b) Existirá igual possibilidade da DQO ser superior ou inferior a DBO.,"A demanda bioquímica da água é importante fator para avaliar se a mesma possui ou não grande carga orgânica dissolvida. Como balizador deste parâmetro está a demanda química de oxigênio, pois guarda uma relação entre seus valores. Pode-se dizer que quando a DBO é alta:"
Questão 34945.   Química - Nível Fundamental - IFMG - FCM - 2016,"e) 1,0","d) 0,5",'c',"a) 0,001",,"c) 0,05","b) 0,005","Considerando a massa molar do NaOH igual a 40 g.mol-1, a concentração em mol.L-1 em uma solução preparada com 2,0 g de NaOH em água suficiente para 1,0 litro de solução é"
Questão 16279.   Química - Nível Médio - Bombeiro Militar DF - CESPE - 2011,,,'a',Certo," Nos Estados Unidos da América, encontram-se disponíveis kits para testar o nível de radônio-222 em residências, em razão de esse gás pertencer à série de desintegração do urânio-238, elemento presente, em grande quantidade, no subsolo daquele país. Com base nessas informações, julgue os itens subsequentes.",,Errado,"O radônio é classificado como um gás nobre, sendo que, entre os elementos desse grupo até hoje conhecidos, o radônio é o que apresenta menor eletronegatividade.
"
Questão 11030.   Química - Nível Superior - SEDUC RJ - CEPERJ - 2013,e) nêutron,d) próton,'b',a) alfa,,c) gama,b) beta,"O Departamento de Energia dos EUA produziu seu primeiro lote de plutônio usado para alimentar sondas espaciais, sem fins armamentistas, desde que desligou seu reator nuclear, há 25 anos, segundo informaram funcionários da NASA.

(Disponível em: http://oglobo.globo.com/ciencia/eua-voltam-produzir-plutonio-para- alimentar-sondas-espaciais-7881294. Acesso em março de 2013.)

Este radionuclídeo pode ser sintetizado pelo bombardeio de núcleos de urânio-238 com deutério, produzindo netúnio-238. O netúnio-238 sofre um decaimento produzindo o plutônio-238, esse decaimento ocorre com a emissão de partícula:"
Questão 18333.   Química - Nível Fundamental - Marinha do Brasil - MB - 2015,e) Numa molécula de água o número de elétrons é menor que o número de prótons,d) Numa molécula de água o número de elétrons é maior que o número de prótons.,'c',"a) A molécula da água é formada por um átomo de Oxigênio compartilhando elétrons com dois átomos de Hidrogênio,formando duas ligações iônicas.",,"c) A molécula da água é formada por um átomo de Oxigênio compartilhando elétrons com dois átomos de Hidrogênio,formando duas ligações covalentes.","b) A molécula da água é formada por um átomo de Oxigênio compartilhando elétrons com dois átomos de Hidrogênio,formando duas ligações metálicas.","Sobre a composição da molécula da água (H20) , assinale a opção correta."
Questão 12426.   Química - Nível Superior - SEGPLAN GO - FUNIVERSA - 2015,e) coleta; acondicionamento; digestão; descontaminação; extração; e eletroforese capilar.,d) coleta; acondicionamento; descontaminação; digestão; extração; e cromatografia gasosa/espectrometria de massas.,'d',"a) coleta; extração; digestão; e eletroforese capilar.
",,c) coleta; descontaminação; acondicionamento; digestão; extração; e cromatografia gasosa/espectrometria de massas.,"b) coleta; acondicionamento; descontaminação; digestão; extração; e absorção atômica.
","O fio de cabelo é uma matriz bastante adequada para análise toxicológica de indivíduos suspeitos por usar drogas de abuso. Isso porque os folículos capilares, de onde se originam os fios de cabelo, se localizam próximos a glândulas secretoras (sebácea, sudorípora e apócrina) cujas secreções alimentam os fios e podem ser veículos para o transporte de drogas ingeridas e de seus metabólitos. Além disso, o transporte, a estocagem e a manipulação dos fios de cabelo podem ser realizados de forma muito mais simples que amostras de sangue ou urina. De uma forma geral, a marcha analítica dos exames toxicológicos que usam o fio de cabelo como matriz deve seguir, em ordem, os seguintes passos:"
Questão 25076.   Química - Nível Médio - ENEM - INEP - 2014,e) bolinha de manteiga em solução com pH = 9.,d) porção de macarrão em solução com pH = 5.,'b',a) cubo de batata em solução com pH = 9.,,c) clara de ovo cozida em solução com pH = 9.,b) pedaço de carne em solução com pH = 5.,"Um pesquisador percebe que o rótulo de um dos vidros em que guarda um concentrado de enzimas digestivas está ilegível. Ele não sabe qual enzima o vidro contém, mas desconfia de que seja uma protease gástrica, que age no estômago digerindo proteínas. Sabendo que a digestão no estômago é ácida e no intestino é básica, ele monta cinco tubos de ensaio com alimentos diferentes, adiciona o concentrado de enzimas em soluções com pH determinado e aguarda para ver se a enzima age em algum deles.

O tubo de ensaio em que a enzima deve agir para indicar que a hipótese do pesquisador está correta é aquele que contém"
Questão 17539.   Química - Nível Médio - Polícia Militar MT - FUNCAB - 2014,e) combustão,d) simples-troca,'b',a) adição,,c) análise,b) dupla-troca,"Uma das etapas do tratamento das águas para consumo residencial consiste na adição sulfato de alumínio e hidróxido de cálcio, essa etapa é conhecida como floculação, pois forma ""flocos"" gelatinosos insolúveis em água que vão ""agarrando"" as partículas que estão sendo arrastadas pela água.

Abaixo é mostrada a reação entre essas duas substâncias.

Al2(SO4)3 + 3 Ca(OH)2 → 2 Al(OH)3 + 3 CaSO4

Como pode ser classificada essa reação?"
Questão 9066.   Química - Nível Médio - Petrobrás - CESGRANRIO - 2014,"e) velocidade de avanço, menor a penetração do cordão de solda","d) velocidade de avanço, maior a penetração do cordão de solda
",'e',"a) corrente elétrica, menor a penetração para uma mesma velocidade de soldagem
",,"c) distância do eletrodo à peça, menor a altura do arco elétrico
","b) distância do eletrodo à peça, menor a largura do arco elétrico
","No processo de soldagem TIG por deposição de material, três variáveis são determinantes para a qualidade da solda: a corrente elétrica, a distância do eletrodo à peça e a velocidade de avanço. Relativamente a essas variáveis, quanto maior a
"
Questão 35117.   Química - Nível Fundamental - IFBA - FUNRIO - 2016,e) As soluções estoque de qualquer substância devem ser mantidas na geladeira.,d) As pipetas de vidro devem ser lavadas sempre com água e sabão de coco.,'a',a) Nunca utilizar a mesma pipeta para diferentes soluções.,,c) Sempre devolver as sobras de reativos nos respectivos frascos de solução estoque.,b) Só pipetar soluções tóxicas ou corrosivas com pipetas contendo na extremidade junto à boca.,Assinale a opção que está em conformidade com uma boa conduta num laboratório.
Questão 11024.   Química - Nível Superior - SEDUC RJ - CEPERJ - 2013,e) éter,d) éster,'a',a) aldeído,,c) fenol,b) cetona,"Diversos álcoois alifáticos têm sido observados na atmosfera atuando como poluentes. O álcool das folhas, como é chamado o hex-3-en-1-ol, é uma substância liberada pela grama, pelas árvores e lavouras. Esse composto reage com o ozônio atmosférico, produzindo substâncias poluentes que possuem a função orgânica:"
Questão 16172.   Química - Nível Médio - Bombeiro Militar CE - CESPE - 2014,,,'a',Certo," Os fogos de artifício podem causar acidentes como incêndios, lesões corporais e até mesmo a morte de quem os usa ou observa. O principal componente desses artefatos é a pólvora negra, composta por enxofre, salitre e carvão em cuja combustão ocorre uma reação química que libera muita energia e que, por gerar grande quantidade de gases, é também expansiva e explosiva. A equação química não balanceada apresentada abaixo é uma representação simplificada dessa combustão.

KNO3(s) + S(s) + C(s) → K2S(s) + N2(g) + CO2(g)

Com base nas informações acima e na tabela periódica, incluída no final deste caderno de provas, julgue os itens a seguir.",,Errado,"O KNO3 é um sal que tem as características de um composto iônico, apesar de apresentar ligações covalentes na sua estrutura."
Questão 34951.   Química - Nível Fundamental - IFMG - FCM - 2016,"e) I, II e III.",d) I e II.,'e',a) I.,,c) III.,b) II.,"Em relação aos riscos dos reagentes químicos, considere as afirmativas:

I- Substâncias corrosivas são químicos que destroem o tecido vivo, bem como vestuário.
II- Substâncias oxidantes são comburentes que podem inflamar substâncias combustíveis ou acelerar a propagação de incêndio.
III- Substâncias tóxicas são aquelas que provocam danos à saúde, na maior parte das vezes, muito graves ou mesmo a morte, quando inaladas, ingeridas ou absorvidas através da pele.

Está(ão) correta(s) a(s) afirmativa(s)"
Questão 18331.   Química - Nível Fundamental - Marinha do Brasil - MB - 2015,"e) no processo de mudança do estado líquido, a água perde calor. sólido para o estado líquido, a água perde calor.",d) o processo de mudança do estado líquido para o estado gasoso chama-se condensação.,'a',a) o processo de mudança do estado sólido para o estado líquido chama-se fusão.,,c) a densidade da água no estado sólido é maior que no estado líquido.,b) o processo de mudança do estado sólido para o estado líquido chama-se líquefação.,"Considere uma certa quantidade de água, inicialmente no estado sólido. Aquecendo gradativamente de forma homogênea toda essa quantidade de água, ela passa para o estado liquido e, mantendo-se o mesmo regime de aquecimento, a mesma passa do estado liquido para o gasoso. Sobre as propriedades da água nos referidos estados físicos e sobre os processos de mudança de estado físico pode-se afirmar que:"
Questão 18974.   Química - Nível Médio - EsFCEx - EB - 2014,e) 26,d) 24,'c',a) 14,,c) 20,b) 18,"O cobre é uma substância que possui elevado potencial de redução e no seu estado metálico sofre pouco em termos de oxidação frente a ácidos, não sendo oxidado pela maioria deles. Todavia, ele é oxidado na presença de ácido nítrico, conforme mostra a equação não balanceada de uma das possíveis reações:

Cu (s) + HNO3 (aq) → Cu(NO3)2 (aq) + NO (g) + H2O (l)

Após o balanceamento da equação com os coeficientes estequiométricos (menores números inteiros) a soma destes coeficientes será igual a"
Questão 9062.   Química - Nível Médio - Petrobrás - CESGRANRIO - 2014,e) metalografia,d) alotropia,'d',a) isotropia,,c) recristalização,b) textura cristalina,"Quando o ferro sólido é aquecido ou resfriado, apresenta diferentes estruturas em seu reticulado cristalino, e, consequentemente, suas propriedades também apresentam diferenças.

Esse fenômeno é denominado"
Questão 18229.   Química - Nível Médio - Polícia Militar PR - UFPR - 2014,e) 1.,d) 48.,'b',a) 160.,,c) 96.,b) 146.,"Gelo de fogo escondido em permafrost é fonte de energia do futuro? Conhecido como ""gelo que arde"", o hidrato de metano consiste em cristais de gelo com gás preso em seu interior. Eles são formados a partir de uma combinação de temperaturas baixas e pressão elevada e são encontrados no limite das plataformas continentais, onde o leito marinho entra em súbito declive até chegar ao fundo do oceano. Acredita-se que as reservas dessa substância sejam gigantescas. A estimativa é de que haja mais energia armazenada em hidrato de metano do que na soma de todo petróleo, gás e carvão do mundo. Ao reduzir a pressão ou elevar a temperatura, a substância simplesmente se quebra em água e metano  muito metano. Um metro cúbico do composto libera cerca de 160 metros cúbicos de gás a pressão e temperatura ambiente, o que o torna uma fonte de energia altamente intensiva.
Disponível em: http://www.bbc.co.uk/portuguese/noticias/2014/04/140421_energia_metano_ms.shtml.
Acessado em 21/04/2014. Texto adaptado.

Dado: R = 8,2 x 10-5 m3 atm K-1 mol-1

Para armazenar todo o gás do interior de 1 m3 de gelo de fogo num cilindro de 1 m3 e a temperatura de 0°C, é necessária uma pressão (em atm) de"
Questão 34945.   Química - Nível Fundamental - IFMG - FCM - 2016,"e) 1,0","d) 0,5",'c',"a) 0,001",,"c) 0,05","b) 0,005","Considerando a massa molar do NaOH igual a 40 g.mol-1, a concentração em mol.L-1 em uma solução preparada com 2,0 g de NaOH em água suficiente para 1,0 litro de solução é"
Questão 25688.   Química - Nível Médio - CITEPE - CESGRANRIO - 2011,"e) agir como anti-incrustante na caldeira; dispersar o óxido de ferro de caráter não protetivo, evitando deposição nas tubulações; limpar as linhas de vapor retirando todos os óxidos da superfície interna da mesma.","d) agir como anti-incrustante na caldeira; evitar o aparecimento de cinzas e borras, decorrente da queima do combustível, na caldeira; melhorar a troca térmica através da economia de combustível; limpar as linhas de vapor retirando todos os óxidos da superfície interna da mesma.",'b',"a) reduzir os gases dissolvidos na água de alimentação da caldeira; evitar o aparecimento de cinzas e borras, decorrente da queima do combustível, na caldeira; agir como anti-incrustante nas linhas de alimentação e economizadores.",,"c) evitar o aparecimento de óxidos de ferro, material de que são construídas a caldeira e tubulações, nas máquinas e trocadores de calor; agir como anti-incrustante na caldeira; melhorar a troca térmica através da economia de combustível.","b) precipitar sais de cálcio e magnésio, de forma não aderente; evitar a formação de crostas no interior da caldeira; agir como anti-incrustante nas linhas de alimentação e economizadores; dispersar o óxido de ferro de caráter não protetivo, evitando deposição nas tubulações.","Os problemas decorrentes dos sais de cálcio e magnésio dissolvidos, contidos na água de alimentação da caldeira, podem vir a causar prejuízos, tais como a caldeira demorar muito para ficar nas condições ideais para o fornecimento de vapor, aumentando o consumo de combustível, e causar danos pela incrustação e corrosão da própria caldeira e da rede de distribuição de vapor. Para resolver esses problemas, são empregados produtos que agem como anti-incrustante dispersante, geralmente à base de fosfato (PO4 ), cuja dosagem é baseada no teor de dureza total presente na água de alimentação.

Nesse contexto, um condicionador da dureza de águas para caldeiras deve ter as seguintes características:"
Questão 11017.   Química - Nível Superior - SEDUC RJ - CEPERJ - 2013,e) monoatômico,d) molecular,'b',a) misto,,c) metálico,b) básico,"Uma física brasileira elucidou, em 1993, a estrutura da perovskita, mineral mais abundante na camada mais ampla do interior do planeta, com uma espessura de 2.200 km, bem menos conhecida que as camadas mais externas. Agora novos estudos indicaram que a camada posterior à perovskita tende a se dissociar em óxidos elementares, como, por exemplo, o óxido de magnésio, à medida que a pressão e a temperatura aumentam, como no interior dos planetas gigantes Júpiter, Saturno, Urano e Netuno.

(Adaptado de: Revista Pesquisa FAPESP n. 198. Disponível em: http://agencia. fapesp.br/16030. Acesso em janeiro de 2013.)

O óxido citado no texto pode ser classificado como:"
Questão 11024.   Química - Nível Superior - SEDUC RJ - CEPERJ - 2013,e) éter,d) éster,'a',a) aldeído,,c) fenol,b) cetona,"Diversos álcoois alifáticos têm sido observados na atmosfera atuando como poluentes. O álcool das folhas, como é chamado o hex-3-en-1-ol, é uma substância liberada pela grama, pelas árvores e lavouras. Esse composto reage com o ozônio atmosférico, produzindo substâncias poluentes que possuem a função orgânica:"
Questão 34950.   Química - Nível Fundamental - IFMG - FCM - 2016,"e) I, II e III.",d) I e II.,'a',a) I.,,c) III.,b) II.,"Em relação aos métodos de purificação de água para uso em laboratório, considere as afirmativas:

I- A deionização consiste em fazer a água a ser purificada percolar uma coluna com misturas de resinas trocadoras iônicas.
II- A destilação consiste no aquecimento da mistura até que se evapore o componente mais volátil.
III- A foto-oxidação consiste no emprego da radiação infravermelha para eliminar compostos inorgânicos da água a ser purificada.

Está(ão) correta(s) a(s) afirmativa(s)"
Questão 25692.   Química - Nível Médio - CITEPE - CESGRANRIO - 2011,e) Vasos de desmineralização da água,d) Umidificador atmosférico,'b',a) Decantador atmosférico,,c) Supressor de gases dissolvidos,b) Desaerador,"Um dos meios mais simples e eficientes de se combater a corrosão elementar nas caldeiras é através da remoção do oxigênio presente na água. Não havendo oxigênio, não há receptor para os elétrons livres provenientes do ferro e, assim, o ciclo não se completa.

Como se denomina o equipamento encarregado de retirar o oxigênio da água por um processo mecânico?"
Questão 18231.   Química - Nível Médio - Polícia Militar PR - UFPR - 2014,e) 4 x 10,d) 9 x 10,'c',a) 3 x 10,,c) 2 x 10,b) 9 x 10,"O palito de fósforo é um dos artigos mais úteis no nosso cotidiano. Na sua composição, possui  fósforo vermelho, enxofre e clorato de potássio. A cabeça de um palito de fósforo pesa aproximadamente 0,05 g. A reação que ocorre na queima da cabeça de fósforo está representada a seguir: 

                              3 P4 + S + 10 KClO3 + O2  → 3 P4O10 + 10 KCl + SO2

O cheiro característico de fósforo queimado se deve ao dióxido de enxofre formado. 

Dados: No palito de fósforo, os componentes estão em quantidades estequiométricas. M (g mol-1): Cl = 35,5; K = 39; O= 16;P = 31; S = 32.

A massa (em g) de dióxido de enxofre produzido ao queimar uma cabeça de fósforo é aproximadamente:"
"Questão 30136.   Química - Nível Médio - Copergás PE - FCC - 2016,",e) aquecimento de água de piscina.,d) aquecimento de água para banho.,'c',a) climatização de ambiente.,,c) compressão em cilindro.,b) preparo de alimentos.,Uma das aplicações do gás natural é no segmento residencial que NÃO o utiliza em
Questão 34944.   Química - Nível Fundamental - IFMG - FCM - 2016,e) 60.,d) 40.,'c',a) 2.,,c) 20.,b) 4.,"Considerando a massa molar do hidrogênio igual a 1,0 g.mol-1 e a do oxigênio igual a 16 g.mol-1, o número de mols de moléculas de H2O em 360 g de H2O é"
Questão 18381.   Química - Nível Fundamental - Marinha do Brasil - MB - 2013,e) Solidificação.,d) Vaporização.,'d',a) Fusão.,,c) Condensação.,b) Sublimação.,Qual mudança de estado físico da matéria é utilizada na separação do sal de cozinha da água do mar?
Questão 9063.   Química - Nível Médio - Petrobrás - CESGRANRIO - 2014,e) 1,d) 2,'a',a) 5,,c) 3,b) 4,"Através de um processo de pirólise, o H2 se oxida para formar H2O de acordo com o processo descrito pela equação .

H2 + 1/2 O2 → H2O

Nesse processo, quantos mols de O2 são necessários para produzir 10 mols de H2O?
 "
Questão 9060.   Química - Nível Médio - Petrobrás - CESGRANRIO - 2014,e) sódio nos três compostos é 1-,d) enxofre no Na2 S,'b',a) iodo no l,,c) iodo no NaI é 1+,b) enxofre no Na,"l2 + Na2 S2 O3 → Nal + Na2 S4 O6

Na reação de oxirredução representada pela equação não balanceada acima, o número de oxidação médio do.

"
Questão 11025.   Química - Nível Superior - SEDUC RJ - CEPERJ - 2013,"e) 13,8","d) 12,0",'e',"a) 0,2",,"c) 7,2","b) 4,6","Uma empresa de bebidas anunciou o recall de 96 embalagens de um suco de maçã que foram envasadas com solução de hidróxido de sódio a 2,5% em massa (densidade aproximadade 1,0 g/cm3 ). A empresa informou que o conteúdo pode representar risco de queimadura ou sensação de forte ardência na boca, caso venha a ser ingerido. De acordo com essas informações, o pH da solução que foi envasada no lugar do suco equivale, aproximadamente, a

Dado: log 0,625 =  0,2"
Questão 25688.   Química - Nível Médio - CITEPE - CESGRANRIO - 2011,"e) agir como anti-incrustante na caldeira; dispersar o óxido de ferro de caráter não protetivo, evitando deposição nas tubulações; limpar as linhas de vapor retirando todos os óxidos da superfície interna da mesma.","d) agir como anti-incrustante na caldeira; evitar o aparecimento de cinzas e borras, decorrente da queima do combustível, na caldeira; melhorar a troca térmica através da economia de combustível; limpar as linhas de vapor retirando todos os óxidos da superfície interna da mesma.",'b',"a) reduzir os gases dissolvidos na água de alimentação da caldeira; evitar o aparecimento de cinzas e borras, decorrente da queima do combustível, na caldeira; agir como anti-incrustante nas linhas de alimentação e economizadores.",,"c) evitar o aparecimento de óxidos de ferro, material de que são construídas a caldeira e tubulações, nas máquinas e trocadores de calor; agir como anti-incrustante na caldeira; melhorar a troca térmica através da economia de combustível.","b) precipitar sais de cálcio e magnésio, de forma não aderente; evitar a formação de crostas no interior da caldeira; agir como anti-incrustante nas linhas de alimentação e economizadores; dispersar o óxido de ferro de caráter não protetivo, evitando deposição nas tubulações.","Os problemas decorrentes dos sais de cálcio e magnésio dissolvidos, contidos na água de alimentação da caldeira, podem vir a causar prejuízos, tais como a caldeira demorar muito para ficar nas condições ideais para o fornecimento de vapor, aumentando o consumo de combustível, e causar danos pela incrustação e corrosão da própria caldeira e da rede de distribuição de vapor. Para resolver esses problemas, são empregados produtos que agem como anti-incrustante dispersante, geralmente à base de fosfato (PO4 ), cuja dosagem é baseada no teor de dureza total presente na água de alimentação.

Nesse contexto, um condicionador da dureza de águas para caldeiras deve ter as seguintes características:"
Questão 24956.   Química - Nível Médio - ENEM - INEP - 2015,e) aumento do pH da solução no interior do frasco.,d) vaporização dos gases de caráter alcalino.,'a',a) formação de óxidos de caráter ácido.,,c) vaporização de parte da água do frasco.,b) evaporação do indicador fenolftaleína.,"Em um experimento, colocou-se água até a metade da capacidade de um frasco de vidro e, em seguida, adicionaram-se três gotas de solução alcoólica de fenolftaleína. Adicionou-se bicarbonato de sódio comercial, em pequenas quantidades, até que a solução se tornasse rosa. Dentro do frasco, acendeu-se um palito de fósforo, o qual foi apagado assim que a cabeça terminou de queimar. Imediatamente, o frasco foi tampado. Em seguida, agitou-se o frasco tampado e observou-se o desaparecimento da cor rosa.

MATEUS, A. L. Química na cabeça. Belo Horizonte: UFMG, 2001 (adaptado).

A explicação para o desaparecimento da cor rosa é que, com a combustão do palito de fósforo, ocorreu o(a)"
Questão 25214.   Química - Nível Médio - UFF - UFF - 2010,e) [Cl ,d) [Cl ,'b',a) [Ag,,c) [Ag,b) [Cl ,"A escassez de água no mundo é agravada pela ausência de usos sustentáveis dos recursos naturais e pela má utilização desses recursos. A desigualdade no acesso à água está relacionada a desigualdades sociais. Controlar o uso da água significa deter poder. Em regiões onde a situação de falta dágua já atinge índices críticos, como no continente africano, a média de consumo por pessoa/dia é de 10-15/L, já em Nova York, um cidadão gasta cerca de 2000 L/dia. A água é considerada potável quando é inofensiva à saúde do homem e adequada aos usos domésticos. A água potável apresenta pH em torno de 6,5 a 8,5 e [Cl - ] cerca de 250 mg/L.

Assim, quando 25,0 mL de solução de NaCl 0,10 M reage com 5,0 mL de uma solução padrão de AgNO3 0,20 M (Kps do AgCl = 1,0x10-10 ), pode-se afirmar que"
Questão 35113.   Química - Nível Fundamental - IFBA - FUNRIO - 2016,e) 20 ml.,d) 15 ml.,'d',a) 1 ml.,,c) 10 ml.,b) 5 ml.,Tenho 5 ml de uma solução 5 N de HCL e desejo transformá-la em uma solução 2N a partir de uma solução 1N. De quantos mililitros dessa da solução menos concentrada eu vou precisar?
