questao,alternativa_E,alternativa_D,alternativaCorreta,alternativa_A,texto,alternativa_C,alternativa_B,pergunta
Questão 20154.   Arquivologia - Nível Médio - ANCINE - CESPE - 2012,,,'b',Certo,,,Errado,"Acerca dos princípios, dos conceitos e da legislação arquivística, julgue os itens a seguir.

A ANCINE, por ser uma agência reguladora, não precisa seguir as orientações do Sistema de Gestão de Documentos de Arquivo (SIGA)."
Questão 20921.   Arquivologia - Nível Superior - ANA - ESAF - 2009,e) estrutural e a classificação funcional.,d) temático e a descrição é orgânica.,'b',a) uma operação intelectual e material.,,c) definido pelo princípio da proveniência e internamente pelos assuntos dos documentos.,"b) baseado na forma administrativa, mas atende ao pesquisador.",A contradição existente na organização dos arquivos permanentes é que o arranjo é:
Questão 23652.   Arquivologia - Nível Superior - CEPEL - BIO-RIO - 2014,"e) I, II e III estão erradas.","d) I, II e III estão corretas.",'b',a) apenas I e II estão corretas.,,c) apenas I e III estão corretas,b) apenas III está correta.,"A respeito da fase corrente avalie as afirmativas a seguir:

I. Pode realizar a transferência de documentos ao arquivo intermediário após a diminuição do valor mediato.
II. Nesta fase é realizada a atividade de descrição e publicação de instrumentos de pesquisa para atender às necessidades dos usuários internos e externos à organização.
III. É potencializado nesta fase o valor imediato dos documentos.

Marque a alternativa correta."
Questão 20926.   Arquivologia - Nível Superior - ANA - ESAF - 2009,e) data de produção.,d) data-assunto.,'a',a) data tópica.,,c) data-limite,b) data crônica.,"O elemento de identificação do local de produção de um documento, definido pela Norma Brasileira de Descrição Arquivística (NOBRADE), é a"
Questão 38767.   Arquivologia - Nível Médio - TRE ES - CESPE - 2011,,,'a',Certo,,,Errado,"Acerca dos conceitos e princípios arquivísticos e da legislação arquivística, julgue os itens a seguir.

Os arquivos estaduais são formados pelos arquivos dos Poderes Executivo, Legislativo e Judiciário."
Questão 34462.   Arquivologia - Nível Médio - DPU - CESPE - 2016,,,'b',Certo,,,Errado,"A respeito das técnicas de organização de arquivos, julgue o item subsequente.

Os documentos de arquivo são classificados por meio de métodos predeterminados."
Questão 37059.   Arquivologia - Nível Fundamental - TJ RR - CESPE - 2012,,,'b',Certo,,,Errado,"Julgue os itens a seguir, acerca da gestão de documentos.

Os documentos de arquivo produzidos devem obrigatoriamente ser registrados nos sistemas de protocolo; esse procedimento, contudo, não se aplica aos documentos recebidos, que, conforme a origem, podem não estar sujeitos a registro."
Questão 4046.   Arquivologia - Nível Superior - Polícia Federal - CESPE - 2009,,,'a',Certo," Acerca de arquivologia, julgue os itens a seguir.",,Errado,"O princípio de respeito aos fundos é fundamental para a
ordenação dos acervos arquivísticos de terceira idade, o que
torna evidente que a estrutura e o funcionamento da
administração são os elementos que guiam o arranjo dos
documentos."
Questão 30477.   Arquivologia - Nível Médio - CRC RO - FUNCAB - 2015,e) da proveniência.,d) do ordenamento seriado.,'e',a) da ordem original.,,c) do isolamento.,b) da compartimentação.,"O arranjo dos documentos de caráter permanente obedece a princípios básicos da arquivística. O princípio que consiste em deixar agrupados, sem misturar a outros, os arquivos (documentos de qualquer natureza) provenientes de uma administração, de um estabelecimento ou de uma pessoa física ou jurídica determinada, é denominado:"
Questão 20676.   Arquivologia - Nível Superior - ANP - CESPE - 2013,,,'a',Certo,,,Errado,"No que se refere ao ciclo vital dos documentos, julgue os itens subsequentes.

Os documentos correntes são de acesso restrito e devem ficar próximos aos servidores que são seus usuários diretos."
Questão 30898.   Arquivologia - Nível Superior - FIOCRUZ - FGV - 2010,e) A veracidade diz respeito à qualidade das informações do documento e a autenticidade ao processo impressão do documento.,d) A veracidade diz respeito à qualidade da gestão do documento e a autenticidade ao processo de geração do documento.,'b',a) A veracidade diz respeito à qualidade de geração do documento e a autenticidade ao processo original do documento.,,c) A veracidade diz respeito à qualidade da indexação do documento e a autenticidade ao processo de geração do documento.,b) A veracidade diz respeito à qualidade das informações do documento e a autenticidade ao processo de geração do documento.,"Sobre imagens e documentos fotográficos em arquivos, interessa analisar como a informação orgânica deve ser tratada no contexto de sua produção, posto que um documento imagético, aliás como todos os documentos arquivísticos, considerado isoladamente, poderá causar alguma confusão entre veracidade e autenticidade.

Neste contexto, assinale a alternativa que melhor define os significados de veracidade e de autenticidade."
Questão 20158.   Arquivologia - Nível Médio - ANCINE - CESPE - 2012,,,'a',Certo,,,Errado,"Acerca dos princípios, dos conceitos e da legislação arquivística, julgue os itens a seguir.

Uma maneira encontrada para resolver vários problemas dos arquivos é dividi-los em arquivos correntes, intermediários e permanentes."
Questão 6567.   Arquivologia - Nível Médio - ANP - CESGRANRIO - 2008,e) acompanhamento,d) administração,'c',a) avaliação,,c) levantamento,b) planificação,"Na organização de arquivos correntes é importante desenvolver algumas etapas como o exame dos estatutos, regimentos, regulamentos, normas, organogramas e outros documentos relevantes para a instituição detentora do arquivo. Essas etapas são específicas da fase de"
Questão 20910.   Arquivologia - Nível Superior - ANA - ESAF - 2009,e) naturalidade.,d) princípio da proveniência.,'d',a) organicidade.,,c) princípio da pertinência.,b) autenticidade.,"A base teórica das intervenções arquivísticas, que garante a constituição e a plena existência da unidade fundamental em Arquivística é a(o):"
Questão 31283.   Arquivologia - Nível Médio - CREFITO RJ - CEPUERJ - 2013,,d) norte - americana,'b',a) alemã,,c) francesa,b) inglesa,"O modelo de gestão de documentos no qual a eliminação ficaria totalmente sob a responsabilidade da administração produtora, ou seja, a eliminação de documentos não deveria fazer parte das atribuições de arquivistas, é próprio da tradição arquivística"
Questão 30903.   Arquivologia - Nível Superior - FIOCRUZ - FGV - 2010,"e) se apenas as afirmativas I, IV e V estiverem corretas.","d) se apenas as afirmativas III, IV e V estiverem corretas.",'a',"a) se apenas as afirmativas I, II e III estiverem corretas.",,"c) se apenas as afirmativas II, III e IV estiverem corretas.","b) se apenas as afirmativas I, III e IV estiverem corretas.","O historiador Marc Bloch, em seu livro Introdução à História, afirma:

Seria uma grande ilusão imaginar que a cada problema histórico corresponde um tipo único de documentos, especializado nesta função.

A partir desta declaração, analise as afirmativas a seguir.

I. Não há documentos especializados para fins históricos.
II. O historiador deve suprir a ausência de documentos;
III. O documento deve ser tomado num sentido mais amplo.
IV. Não há história sem documentos escritos.
V. O monumento é mais importante para o historiador.

Assinale:"
Questão 6571.   Arquivologia - Nível Médio - ANP - CESGRANRIO - 2008,e) verticais e horizontais.,d) probatórias e informativas.,'e',a) correntes e intermediárias.,,c) passivas e ativas.,b) ostensivas e sigilosas.,"Um administrador de um centro de memória, que mantém um acervo de desenhos técnicos e plantas de engenharia urbanística nas dimensões de A0 a A4, arquiva esses documentos em mapotecas que podem ser de dois tipos"
Questão 35292.   Arquivologia - Nível Médio - IFRN - FUNCERN - 2015,,d) Ultrassecreta: 50 anos; secreta: 30 anos; confidencial: 20 anos; reservada: 10 anos.,'a',a) Ultrassecreta: 25 anos; secreta: 15 anos; reservada: 5 anos.,,c) Ultrassecreta: 50 anos; secreta: 30 anos; reservada: 10 anos.,b) Ultrassecreta: 25 anos; secreta: 15 anos; confidencial: 10 anos; reservada: 5 anos,"Assinale a opção que relaciona, corretamente, os tipos de informação e os prazos máximos de restrição de acesso à informação estabelecidos pela Lei nº 12.527/2011."
Questão 26507.   Arquivologia - Nível Médio - CNPQ - CESPE - 2011,,,'a',Certo," O programa de gestão arquivística de documentos deve ter como base a política arquivística, a designação de responsabilidades e o contexto jurídico-administrativo, conforme a missão institucional e a legislação vigente. Nesse processo, o planejamento deve compreender o levantamento e a análise da realidade institucional, o estabelecimento das diretrizes e dos procedimentos a serem cumpridos pelo órgão ou entidade, o desenho do sistema de gestão arquivística de documentos e a elaboração de instrumentos e manuais. No planejamento do programa de gestão, uma das tarefas fundamentais a ser cumprida consiste na elaboração do código de classificação e da tabela de temporalidade. Com base nesses preceitos, julgue os itens seguintes, relativos ao código de classificação e à tabela de temporalidade.",,Errado,"A destinação final dos documentos de arquivo em uma tabela de temporalidade pode ser a sua eliminação ou guarda permanente.
"
Questão 23605.   Arquivologia - Nível Superior - CEMIG TELECOM - BD - 2014,,d) II e III.,'a',a) III.,,"c) I, II e III.",b) II.,"A respeito das técnicas modernas a serviço dos arquivos, analise as seguintes afirmativas:

I) A microfilmagem é utilizada pelas organizações somente com o principal propósito de reduzir os custos de armazenagem de arquivos.
II) A implantação da microfilmagem é algo simples e fácil de executar podendo ser adotada pelas organizações a qualquer momento.
III) A microfilmagem pode ser utilizada com o objetivo de preservar os documentos originais que, com o uso, acabam deteriorando.

É CORRETO apenas o que se afirma em"
Questão 20996.   Arquivologia - Nível Médio - ANATEL - CESPE - 2014,,,'a',Certo," Acerca da gestão de documentos, julgue os itens que se seguem.",,Errado,"Eliminação ou guarda definitiva são as duas possibilidades para a destinação de documentos de arquivo.
"
Questão 33826.   Arquivologia - Nível Médio - DPE RR - FCC - 2015,e) transferência.,d) autuação.,'d',a) autenticação.,,c) arquivamento.,b) avaliação.,"O ato pelo qual determinado documento, depois de recebido no setor de protocolo, passa a constituir processo é conhecido como"
Questão 33825.   Arquivologia - Nível Médio - DPE RR - FCC - 2015,e) petição.,d) designação.,'c',a) ordem do dia.,,c) ordem de serviço.,b) requerimento.,A instrução dada a um servidor sobre a execução de certas atividades é feita por meio de
Questão 27332.   Arquivologia - Nível Superior - Câmara de Rio de Janeiro RJ - BD - 2015,,d) acesso à intranet; provedor de serviço de correio eletrônico; endereço de correio eletrônico; software de correio eletrônico; e protocolo de envio de mensagem,'b',a) acesso à Internet; provedor de serviço de correio eletrônico; endereço de correio eletrônico; software de imagem; e protocolo de envio e recebimento de mensagem,,c) computador; provedor de serviço de correio eletrônico; endereço de correio eletrônico; software de correio eletrônico; e protocolo de transmissão de mensagem eletrônica,"b) computador conectado a uma rede de computadores; provedor de serviço de correio eletrônico; endereço de correio eletrônico; software de correio eletrônico; e protocolo de envio, transmissão e recebimento","Considerar a publicação Diretrizes para a gestão arquivística do correio eletrônico corporativo, para responder à questão.

Existem diferentes elementos envolvidos na troca de mensagens eletrônicas.Todos os elementos destacados na publicação mencionada, estão agrupados em:"
Questão 1052.   Arquivologia - Nível Médio - ANATEL - CESPE,,,'a',Certo," Os documentos chegam, em determinado órgão público instalado em Brasília, de forma variada. Uns são registrados e, em seguida, enviados ao destinatário, outros entram sem nenhum tipo de anotação. Além disso, há aqueles que, atualmente, entram no órgão por meio das tecnologias da informação (fax, correio eletrônico). Cada setor de trabalho organiza seus documentos de maneira independente, sem nenhum tipo de orientação e, depois, por falta de espaço físico ou devido ao final do ano civil, esses documentos são transferidos para outro lugar, conhecido, geralmente, como arquivo morto.

Considerando a situação hipotética acima, julgue os itens subsequentes, acerca das técnicas de arquivamento e dos procedimentos administrativos no âmbito do setor público.",,Errado,O registro dos documentos que chegam a um órgão público deve ser feito no setor de protocolo e consiste na reprodução dos dados do documento destinada a controlar a movimentação e fornecer dados de suas características fundamentais aos interessados.
Questão 9924.   Arquivologia - Nível Médio - TRE GO - CESPE - 2009,,"d) A luz natural e o calor são prejudiciais aos documentos. Recomenda-se, para o local de armazenamento, a utilização de lâmpadas fluorescentes, por não produzirem calor nem radiação ultravioleta (UV), e o uso de condicionadores de ar para manter a temperatura abaixo de 5 graus durante o dia. Durante a noite, os aparelhos podem ser desligados, para reduzir os custos e o risco de incêndio.",'b',"a) Preservação é o nome dado ao processo de exposição de uma peça documental a vapores químicos, dentro de câmaras especiais a vácuo, para destruição de insetos e fungos, resultando na polimerização do documento.",,"c) A limpeza do depósito do arquivo deve ser rigorosa para evitar a proliferação de fungos e insetos; o chão deve ser limpo com pano umidecido em uma mistura de água, solventes, cera e substâncias bactericidas. Uma vez por mês, pelo menos, as estantes devem ser limpas com a mesma mistura.","b) Denomina-se conservação o conjunto de atividades que visam à preservação dos documentos, isto é, ações realizadas com o objetivo de desacelerar os processos de degradação por meio de controle ambiental e de tratamentos específicos, como higienização, acondicionamento, reparos e outros.","A respeito da preservação da integridade dos documentos, assinale a opção correta."
Questão 2141.   Arquivologia - Nível Superior - Eletrobrás - BD,e) hardware e direito autoral,d) rede de transmissão dos dados e formatos,'b',a) software e direito autoral,,c) direito autoral e hipertexto,b) privacidade do cidadão e direito autoral,"A arquivística preocupa-se com a falta de respaldo legal que assegura o valor probatório dos registros nos documentos eletrônicos. As duas questões centrais desse problema são:
"
Questão 14201.   Arquivologia - Nível Superior - INFRAERO - FCC - 2011,e) o inventário.,d) o repertório.,'d',a) a coletânea.,,c) o catálogo.,b) a antologia.,"O instrumento de pesquisa que tem por objeto documentos selecionados de um ou mais fundos a partir de critério temático, descrevendo-os individualmente, é"
Questão 21822.   Arquivologia - Nível Médio - BR Distribuidora - CESGRANRIO - 2013,e) Descarte,d) Triagem,'e',a) Transferência,,c) Recolhimento,b) Avaliação,"Para se trabalhar em um arquivo, entender a terminologia é fundamental, pois otimiza o desenvolvimento das atividades. Nesse sentido, se um arquivista informar ao técnico de arquivo que os documentos administrativos destituídos de valor para a guarda definitiva foram destruídos, arquivisticamente ele está-se referindo a que tipo de procedimento?"
Questão 8898.   Arquivologia - Nível Médio - TRE SP - FCC - 2012,"e) o guia de fontes.
",d) a lista de descarte.,'a',"a) a tabela de temporalidade.
",,"c) o quadro de arranjo.
","b) o termo de eliminação.
","No processo de avaliação de documentos de arquivo, constitui instrumento de destinação 
"
Questão 3521.   Arquivologia - Nível Médio - TRE SP - FCC - 2012,"e) II, I, IV, III, VI, V, VIII, VII.","d) VI, IV, III, VIII, I, VII, V, II.",'c',"a) I, III, V, II, VIII, VII, VI, IV.",,"c) IV, I, VIII, III, II, VII, V, VI.","b) VIII, VII, VI, I, II, IV, III, V.","A fim de facilitar sua consulta, os prontuários dos servidores
de um órgão público são armazenados em pastas suspensas
e ordenados pelo método alfabético. Considere os
nomes dos funcionários abaixo relacionados e indique a
sequência em que devem ficar seus respectivos prontuários.

I. Jair de Moraes Neto
II. Odair de Morais
III. José de Morais Filho
IV. Antônio de Moraes Carvalho
V. Joaquim da Silva Moreira
VI. Carlos Moura
VII. Beatriz Moreira
VIII. Ana Beatriz Moreira de Morais"
Questão 20711.   Arquivologia - Nível Superior - ANP - CESPE - 2013,,,'a',Certo,,,Errado,"Com relação à preservação e ao gerenciamento eletrônico de documentos digitais, julgue os itens a seguir.

A encapsulação requer que os metadados sejam agrupados ou inseridos no objeto digital."
Questão 9705.   Arquivologia - Nível Médio - ABIN - CESPE - 2010,,,'a',Certo," Com base nos conceitos fundamentais da arquivologia, julgue os itens de 1 a 7.",,Errado,"Os documentos de arquivo, em qualquer suporte, são produzidos ou recebidos durante o desenvolvimento das atividades de pessoa física ou jurídica.

"
Questão 38441.   Arquivologia - Nível Médio - TRE RR - FCC - 2015,"e) 3, 9, 8, 6, 10, 4, 7, 5, 2, 1.","d) 3, 6, 8, 9, 5, 4, 10, 7, 1, 2.",'e',"a) 5, 6, 8, 9, 1, 2, 4, 7, 10, 3.",,"c) 3, 8, 9, 6, 4, 7, 10, 5, 2, 1.","b) 3, 9, 6, 8, 7, 4, 10, 5, 1, 2.","No arquivo corrente de uma repartição pública, a correspondência recebida é ordenada pelo nome do remetente, de acordo com as regras de alfabetação. Observe a relação de remetentes abaixo.

1. Universidade Federal de Roraima
2. Universidade Estadual de Roraima
3. Aeroporto Internacional de Boa Vista
4. Prefeitura Municipal de Caracaraí
5. Presidência da República
6. Ministério de Minas e Energia
7. Prefeitura Municipal de Mucajaí
8. Ministério da Ciência e Tecnologia
9. Ministério das Cidades
10. Prefeitura Municipal de Boa Vista

A sequência alfabética de tais correspondentes é"
Questão 23998.   Arquivologia - Nível Médio - CFA - IADES - 2010,,"d) O método ideográfico depende da interpretação dos documentos sob análise, mas garante que haja padronização dos arquivos com outras organizações de porte e segmento de atuação semelhante.",'a',a) Usa-se o método duplex quando a documentação é dividida em classes conforme o assunto.,,c) A busca pelo CEP é a característica principal usando-se o método de arquivamento geográfico.,"b) Nos casos em que o elemento principal é a situação funcional da pessoa, utiliza-se o método alfabético, por ser o mais direto.",Existem vários métodos possíveis de arquivamento. Assinale a alternativa correta sobre o tema.
Questão 20160.   Arquivologia - Nível Médio - ANCINE - CESPE - 2012,,,'b',Certo,,,Errado,"Julgue os itens que se seguem, relativos à gestão de documentos.

Os documentos recebidos por uma organização pública devem ser registrados no setor de protocolo. A exceção são as correspondências (cartas, ofícios, avisos)."
Questão 20666.   Arquivologia - Nível Superior - ANP - CESPE - 2013,,,'a',Certo," Em relação às características dos acervos dos órgãos de documentação, julgue os itens que se seguem.",,Errado,"As finalidades da biblioteca e do museu são didáticas, culturais, técnicas ou científicas. 
"
Questão 38446.   Arquivologia - Nível Médio - TRE RR - FCC - 2015,e) preservação.,d) divulgação.,'e',a) classificação.,,c) avaliação.,b) arranjo.,"A digitalização de documentos é considerada importante ferramenta de acesso, ao passo que a microfilmagem é tida como mecanismo de"
Questão 32661.   Arquivologia - Nível Médio - DNIT - ESAF - 2013,"e) inativos, permanente e arquivo.","d) correntes, intermediários e permanentes.",'d',"a) inativos, permanentes e elimináveis.",,"c) intermediários, de pré-arquivo e semi-ativo.","b) correntes, de gestão e ativos.",Os documentos públicos podem ser identificados como
Questão 20731.   Arquivologia - Nível Médio - CASAN - FEPESE - 2011,e) Serviços gerais,d) Almoxarifado,'b',a) Garagem,,c) Manutenção,b) Protocolo,"Que nome se dá ao órgão, setor ou departamento numa organização que é responsável pelo recebimento, registro, movimentação, controle, expedição e classificação de documentos de caráter corrente?"
Questão 23603.   Arquivologia - Nível Superior - CEMIG TELECOM - BD - 2014,,d) Levantamento de dados,'d',a) Análise de dados coletados.,,c) Implantação e acompanhamento.,b) Planejamento.,"A organização de arquivos consiste, em qualquer instituição, no desenvolvimento de determinadas etapas de trabalho.

A etapa que se inicia pelo exame dos estatutos, regimentos, regulamentos, normas, organogramas e demais documentos que compõem a instituição mantenedora do arquivo é"
Questão 7378.   Arquivologia - Nível Superior - DNIT - ESAF - 2013,"e) Princípio da ordem original.
","d) Princípio da originalidade.
",'e',"a) Princípio da pertinência.
",,"c) Princípio da unicidade.
","b) Princípio do método histórico.
",O princípio da proveniência é um dos princípios fundamentais para a organização dos documentos de arquivo. Assinale a opção que identifica o princípio que é o desdobramento do princípio da proveniência.
Questão 30921.   Arquivologia - Nível Superior - FIOCRUZ - FGV - 2010,e) Na fase de produção e na permanente.,d) Na fase intermediária e na permanente.,'c',a) Na fase de produção e na classificação.,,c) Na fase corrente e na intermediária.,b) Na fase corrente e na permanente.,"A seleção é a separação física dos documentos de acordo com sua destinação e segue o estabelecido na Tabela de Temporalidade ou nos relatórios de avaliação.

Assinale a afirmativa que indica em que fases do ciclo vital é feita essa seleção."
Questão 13003.   Arquivologia - Nível Médio - DPU - CESPE - 2010,"e) registro de processos, classificação e avaliação de documentos.","d) ordenação, classificação e avaliação de documentos.",'b',"a) classificação, registro, avaliação e empréstimo de documentos.",,"c) recebimento, eliminação e empréstimo de documentos.","b) recebimento, classificação, registro e movimentação de documentos.",As rotinas do setor de protocolo incluem atividades de
Questão 6238.   Arquivologia - Nível Médio - MTE - CESPE - 2008,,,'a',Certo,,,Errado,"Acerca do arquivo, julgue os itens a seguir.  

As correspondências - ofícios, memorandos, cartas - mantidas no setor de trabalho, isto é, próximas de quem trata dos assuntos relacionados a esses documentos, e que aguardam a transferência ao arquivo intermediário, o recolhimento ao arquivo permanente ou a eliminação, são consideradas de arquivo corrente."
Questão 34386.   Arquivologia - Nível Superior - Eletrobrás - IADES - 2015,e) Arquivo para guarda de documentos especiais.,d) Arquivo com documentos organizados por tema.,'b',a) Depósito para guarda de documentos históricos.,,c) Arquivo que centraliza todos os documentos da entidade.,b) Órgãos operacionais que cumprem funções de arquivo corrente.,"Com relação à definição de arquivos setoriais, assinale a alternativa correta."
Questão 21349.   Arquivologia - Nível Médio - ANVISA - CESPE - 2007,,,'b',Certo," Os arquivos são reconhecidos, cada vez mais, como um capital informacional importante paraas Organizações públicas e privadas. Eles estão situados em um contexto administrativo e organizacional em que a informação deve ser considerada, organizada e tratada como um recurso tão importante quanto os recursos humanos, materiais ou financeiros.

Jean-Yves Rousseau e Carol Couture. Os fundamentos da disciplina arquivística. Lisboa: Dom Quixote, 1998 (com adaptações).

Tendo o texto acima como referência inicial, julgue os itens a seguir, relativos aos arquivos
 ",,Errado,"Os arquivos são constituídos pelos documentos produzidos pela própria organização. Quando recebidos de outras organizações, os documentos são registrados nos serviços de protocolo, mas não são considerados arquivísticos.
"
Questão 20708.   Arquivologia - Nível Superior - ANP - CESPE - 2013,,,'a',Certo,,,Errado,"Em relação à prevenção de sinistros em arquivos, julgue os itens que se seguem.

Os documentos molhados não devem ser abertos nem esticados e, muito menos, se deve tentar fechá-los caso estejam encharcados."
Questão 20988.   Arquivologia - Nível Médio - ANATEL - CESPE - 2014,,,'b',Certo," A respeito da tabela de temporalidade de documentos, julgue os itens subsecutivos.",,Errado,"A aplicação da tabela de temporalidade gera, necessariamente, um plano de destinação.
"
Questão 34859.   Arquivologia - Nível Médio - IFSUL MG - BD - 2016,,"d) Juntada por Apensação é a união definitiva e irreversível de um ou mais processos a um outro processo, considerado principal, desde que pertencentes a um mesmo interessado e que contenham o mesmo assunto.",'c',"a) Juntada por Anexação é a união provisória de um ou mais processos a um processo mais antigo, destinada ao estudo e à uniformidade de tratamento em matérias semelhantes, com o mesmo interessado ou não.",,"c) Juntada por Anexação é a união definitiva e irreversível de um ou mais processos a um outro processo, considerado principal, desde que pertencentes a um mesmo interessado e que contenham o mesmo assunto.","b) Juntada por Apensação é a união provisória de um ou mais processos a um processo mais recente, destinada ao estudo e à uniformidade de tratamento em matérias semelhantes, com o mesmo interessado ou não.","De acordo com a Portaria Normativa nº 05, de 19 de dezembro de 2002, processo é o documento ou o conjunto de documentos que exige um estudo mais detalhado, bem como procedimentos expressados por despachos, pareceres técnicos, anexos ou, ainda, instruções para pagamento de despesas; assim, o documento é protocolado e autuado pelos órgãos autorizados a executar tais procedimentos.

Ana Maria atua numa instituição pública federal. Responsável pela abertura e tramitação de um processo, percebeu ser necessária a juntada de dois processos. Compreendendo a distinção exata e correta entre Juntada por Apensação e por Anexação, Ana Maria optou pela:"
Questão 26114.   Arquivologia - Nível Superior - CNMP - FCC - 2015,"e) à decisão tomada por um diretor de arquivo público ao impedir a incorporação, no acervo da instituição,de documentos vindos do arquivo intermediário.","d) ao ato pelo qual a autoridade competente libera à consulta, no todo ou em parte, documento anteriormente sujeito a grau de sigilo.",'d',"a) à sistemática adotada por muitas instituições, quando não há certeza sobre o valor primário de determinado documento.",,"c) ao ato pelo qual o arquivista fica autorizado a retirar do plano de classificação determinada série, em razão do desaparecimento de parte de seus documentos.",b) ao procedimento que permite que determinados documentos de uma mesma série fiquem liberados de prazos fixados pelas tabelas de temporalidade.,"O termo desclassificação corresponde, na área arquivística,"
Questão 20914.   Arquivologia - Nível Superior - ANA - ESAF - 2009,"e) que um fundo pode ser identificado em uma divisão ou seção interna de um organismo, mesmo dividindo competências com outras divisões ou seções internas.","d) que um mesmo organismo pode formar, dependendo de sua complexidade, mais de um fundo de arquivo.",'b',a) que a divisão ou seção interna de um organismo corresponde às condições requeridas para se produzir um fundo de arquivo.,,c) que os órgãos dependentes de um organismo central não produzem fundos de arquivo que lhes são próprios.,b) que qualquer organismo detentor de uma existência jurídica e um nível de competência própria produz um fundo de arquivo.,A aplicação dos princípios de identificação do fundo de arquivo tem como consequência
Questão 6291.   Arquivologia - Nível Médio - Ministério da Fazenda - ESAF - 2012,e) princípio da ordem primitiva.,d) princípio da territorialidade.,'c',a) princípio da pertinência.,,c) princípio da proveniência.,b) princípio da ordem original.,"O princípio arquivístico que fundamenta as atividades nos arquivos é o

    
"
Questão 8895.   Arquivologia - Nível Médio - TRE SP - FCC - 2012,e) tipo,d) suporte,'c',a) espécie,,c) forma,b) formato,"Original, cópia, minuta e rascunho - diferentes estágios de preparação e transmissão de documentos - correspondem ao conceito de
"
Questão 23649.   Arquivologia - Nível Superior - CEPEL - BIO-RIO - 2014,e) os documentos de arquivo são reunidos por coleção de documentos históricos colecionados por várias pessoas.,d) uma coleção de documentos históricos é também considerada arquivo.,'a',a) os documentos de arquivo são acumulados por pessoas físicas e pessoas jurídicas públicas ou privadas essencialmente com intenções administrativas e/ou jurídicas.,,c) os documentos de arquivos são reunidos a priori com intenções históricas e culturais.,b) os documentos de arquivo por questões de segurança das informações podem ser reproduzidos em vários exemplares.,"A respeito dos arquivos, é correto afirmar que:"
Questão 32076.   Arquivologia - Nível Médio - CRN GO - QUADRIX - 2014,e) metas,d) tabulação,'a',a) classificação,,c) reorganização,b) organização,"A Associação de Arquivistas Brasileiros adota a seguinte definição para Arquivo: ""é o conjunto de documentos que, independentemente da natureza ou do suporte, são reunidos por acumulação ao longo das atividades de pessoas físicas ou jurídicas, públicas ou privadas"". Para que se possam guardar os documentos dentro de dossiês ou pastas certas, a Unidade ou Área de trabalho deve ter um plano de:"
Questão 26507.   Arquivologia - Nível Médio - CNPQ - CESPE - 2011,,,'a',Certo," O programa de gestão arquivística de documentos deve ter como base a política arquivística, a designação de responsabilidades e o contexto jurídico-administrativo, conforme a missão institucional e a legislação vigente. Nesse processo, o planejamento deve compreender o levantamento e a análise da realidade institucional, o estabelecimento das diretrizes e dos procedimentos a serem cumpridos pelo órgão ou entidade, o desenho do sistema de gestão arquivística de documentos e a elaboração de instrumentos e manuais. No planejamento do programa de gestão, uma das tarefas fundamentais a ser cumprida consiste na elaboração do código de classificação e da tabela de temporalidade. Com base nesses preceitos, julgue os itens seguintes, relativos ao código de classificação e à tabela de temporalidade.",,Errado,"A destinação final dos documentos de arquivo em uma tabela de temporalidade pode ser a sua eliminação ou guarda permanente.
"
Questão 37061.   Arquivologia - Nível Fundamental - TJ RR - CESPE - 2012,,,'a',Certo,,,Errado,"Julgue os itens a seguir, acerca da gestão de documentos.

A gestão de documentos contempla, principalmente, as fases corrente e intermediária."
Questão 38446.   Arquivologia - Nível Médio - TRE RR - FCC - 2015,e) preservação.,d) divulgação.,'e',a) classificação.,,c) avaliação.,b) arranjo.,"A digitalização de documentos é considerada importante ferramenta de acesso, ao passo que a microfilmagem é tida como mecanismo de"
Questão 37314.   Arquivologia - Nível Médio - TRT RN - CESPE - 2010,,,'b',Certo," Acerca de técnicas de arquivamento, julgue os itens subsecutivos.",,Errado,"Para uma adequada organização e administração arquivística é obrigatório elaborar um planejamento que estabeleça serviços de arquivo de forma centralizada em todas as fases de arquivamento, que se classificam em corrente, intermediária ou permanente.
"
Questão 8925.   Arquivologia - Nível Superior - AL SP - FCC - 2010,e) as cartas jesuíticas.,d) os autos inquisitoriais.,'a',a) os inventários e testamentos.,,c) a legislação extravagante.,b) os relatos de viajantes.,"O livro Vida e morte do bandeirante, de Alcântara Machado, publicado em 1929, estudou o cotidiano dos moradores de São Paulo nos séculos XVII e XVIII e tornou-se importante referência para os pesquisadores que o sucederam, por ter explorado sistematicamente, como fonte documental,
"
Questão 40178.   Arquivologia - Nível Médio - TCE RO - CESPE - 2013,,,'b',Certo,,,Errado,"No que se refere à arquivologia, julgue os itens que se seguem.

A legislação arquivística brasileira não prevê punição para aquele que eliminem indiscriminadamente documentos públicos, o que dificulta o combate a essa prática."
