questao,alternativa_E,alternativa_D,alternativaCorreta,alternativa_A,texto,alternativa_C,alternativa_B,pergunta
Questão 34350.   Biblioteconomia - Nível Superior - EBAL - CEFET BA - 2010,"e) informativo indica apenas os pontos principais do documento, não apresentando dados qualitativos, quantitativos, etc.","d) elaborado por especialistas com análise crítica de apenas uma determinada edição, entre várias, é denominado de resenha.",'c',"a) indicativo, de modo geral, dispensa a consulta ao original.",,"c) informativo notifica ao leitor finalidades, metodologia, resultados e conclusões do documento.",b) indicativo é redigido por especialistas com análise crítica de um documento.,"De acordo com a ABNT/NBR 6028/2003 (Resumo), pode-se afirmar que o resumo"
Questão 30950.   Biblioteconomia - Nível Médio - FIOCRUZ - FDC - 2014,e) na oferta de serviços de acordo com o perfil dos usuários.,d) na recuperação da informação com mais pertinência.,'b',a) na indexação com auxílio dos tesauros online.,,c) na celeridade para a catalogação cooperativa.,b) na diminuição da necessidade de ampliação constante de espaço.,"Todo o ciclo da informação  geração, difusão e uso  foi influenciado pelas iniciativas da informática. As atividades de catalogação, classificação, indexação assim como os processos de armazenamento e recuperação da informação dispensam hoje menos esforços do que antes da utilização dos computadores. Na questão do armazenamento, a facilidade dos formatos eletrônicos resultou:"
Questão 35166.   Biblioteconomia - Nível Superior - IFAM - FUNCAB - 2014,e) cobertura.,d) imparcialidade.,'d',a) precisão.,,c) conveniência.,b) relevância.,"Em desenvolvimento de coleções, a política de seleção procura garantir que todo material seja incorporado ao acervo segundo razões objetivas predeterminadas. Um dos critérios da seleção que procura verificar se todos os lados do assunto são apresentados de maneira justa, sem favoritismos, é denominado:"
Questão 21792.   Biblioteconomia - Nível Superior - AL SP - FCC - 2010,"e) os termos preferenciais, os quais apresentam relações de reciprocidade.",d) os anéis de sinônimos e indicar relações de equivalência entre os termos.,'b',a) a ambiguidade e criar relações sintagmáticas entre os termos.,,"c) os termos de acordo com classes de assuntos, em que cada termo aparece em uma ou mais classes.",b) a sinonímia e estabelecer relações associativas.,"Os vocabulários controlados são estruturados de acordo com diferentes relações que se estabelecem entre os termos. Os tesauros incluem, por exemplo, mecanismos para controlar"
Questão 35165.   Biblioteconomia - Nível Superior - IFAM - FUNCAB - 2014,e) Filmográfico,d) Micrográfico,'a',a) Iconográfico,,c) Cartográfico,b) Monográfico,"Observe a referência bibliográfica abaixo.

PIETRO, Sônia. Fachada do Teatro Municipal de São Paulo. 1976. 1 fotografia, p&b, 19 cm x 24 cm.

Identifique o tipo de documento a que ela se refere."
Questão 38898.   Biblioteconomia - Nível Fundamental - IF RO - MAKIYAMA - 2013,e) Atendimento de Catalogação.,d) Serviço Especializado.,'b',a) Auxílio Profissional.,,c) Atendimento Unilateral.,b) Serviço de Referência.,"O atendimento em uma biblioteca deve suprir as necessidades do usuário, assim como auxiliá-lo na consulta de itens, orientá-lo sobre os procedimentos para cadastro na biblioteca, ampará-lo no serviço de empréstimo, entre outros. Esse atendimento ao público é também classificado como:"
Questão 35433.   Biblioteconomia - Nível Fundamental - IFGO - CS-UFG - 2014,,d) remanejamento.,'d',a) descarte.,,c) comutação.,b) permuta.,"Segundo Vergueiro (1989), é o processo que permite o deslocamento definitivo da coleção para locais de menor acesso, onde os materiais serão acomodados mais compactamente a fim de que, embora conservados fisicamente, ocupem o menor espaço possível. Esse processo denomina-se:"
Questão 34350.   Biblioteconomia - Nível Superior - EBAL - CEFET BA - 2010,"e) informativo indica apenas os pontos principais do documento, não apresentando dados qualitativos, quantitativos, etc.","d) elaborado por especialistas com análise crítica de apenas uma determinada edição, entre várias, é denominado de resenha.",'c',"a) indicativo, de modo geral, dispensa a consulta ao original.",,"c) informativo notifica ao leitor finalidades, metodologia, resultados e conclusões do documento.",b) indicativo é redigido por especialistas com análise crítica de um documento.,"De acordo com a ABNT/NBR 6028/2003 (Resumo), pode-se afirmar que o resumo"
Questão 35429.   Biblioteconomia - Nível Fundamental - IFGO - CS-UFG - 2014,,d) XVI.,'b',a) XVII.,,c) XVIII.,b) XV.,A invenção da imprensa se deu no século:
Questão 35507.   Biblioteconomia - Nível Fundamental - IFPR - CETRO - 2014,"e) V, apenas.","d) IV e V, apenas.",'a',"a) I, II e V, apenas.",,"c) III e IV, apenas.","b) II e III, apenas.","O desenvolvimento da coleção é o conjunto de atividades caracterizadas por um processo decisório que determina a conveniência de se adquirir, manter ou descartar materiais. Sobre esse assunto, analise as assertivas abaixo.

I. O desenvolvimento de coleções requer critérios previamente definidos para a formação ideal de um acervo.
II. Cabe ao responsável pela seleção dos materiais avaliar e recomendar as fontes de seleção.
III. As atividades referentes ao desenvolvimento da coleção são facultadas exclusivamente às bibliotecas escolares.
IV. O desenvolvimento da coleção pode ser feito de forma fortuita, pois o mais importante é selecionar documentos que possuam utilidade evidente.
V. A responsabilidade pelo desenvolvimento da coleção é do bibliotecário.

É correto o que se afirma em"
Questão 35438.   Biblioteconomia - Nível Fundamental - IFGO - CS-UFG - 2014,,"d) 025.44 SIL/cat 2. ed., 025.44 SIL/int, 025.414 SIL/cat, 025.04 SIL/cat.",'b',"a) 025.414 SIL/cat, 025.44 SIL/int, 025.04 SIL/cat, 025.44 SIL/cat 2. ed.",,"c) 025.04 SIL/cat, 025.44 SIL/int, 025.44 SIL/cat 2. ed., 025.414 SIL/cat.","b) 025.04 SIL/cat, 025.414 SIL/cat, 025.44 SIL/cat 2. ed., 025.44 SIL/int.","Observando-se o número de classificação e notação de autor, qual é a ordem de arquivamento dos livros nas estantes?"
Questão 38895.   Biblioteconomia - Nível Fundamental - IF RO - MAKIYAMA - 2013,e) Biblioteca Especializada.,d) Biblioteca Desenvolvida.,'d',a) Biblioteca Pública.,,c) Biblioteca Universitária.,b) Biblioteca Nacional.,"A tipologia de cada biblioteca depende das funções desempenhadas por ela. De acordo com essa afirmação, são tipos oficiais de bibliotecas, EXCETO:"
Questão 35164.   Biblioteconomia - Nível Superior - IFAM - FUNCAB - 2014,e) gráficos.,d) diagnósticos.,'b',a) referências.,,c) cronogramas.,b) recomendações.,"No gerenciamento de Bibliotecas e Centros de Informação, o relatório é um instrumento que ajudará o bibliotecário no cumprimento de suas funções de administração e planejamento. O relatório deve conter as seguintes partes: sumário, a introdução, os dados e análise dos dados, conclusão e:"
Questão 35498.   Biblioteconomia - Nível Fundamental - IFPR - CETRO - 2014,e) a folha de rosto constitui-se como um elemento textual de caráter obrigatório.,d) compreendem apenas a introdução da obra.,'c',a) possuem alguns elementos obrigatórios e outros opcionais.,,c) se referem ao desenvolvimento do conteúdo da obra.,b) o glossário faz parte dos elementos textuais.,"Os elementos que constituem a parte interna do livro dividem-se em três partes: pré-textuais, textuais e pós- textuais. Sobre os elementos textuais, é correto afirmar que"
Questão 35427.   Biblioteconomia - Nível Fundamental - IFGO - CS-UFG - 2014,,d) avaliar o regimento interno da biblioteca.,'a',a) realizar a venda de publicações e materiais correlatos.,,c) gerenciar o inventário de bens patrimoniais não bibliográficos.,b) fazer a seleção de acervo.,"Segundo ROCHA (2010), citando o Ministério do Trabalho e Emprego (2009), compete ao auxiliar de biblioteca a seguinte atividade técnico-administrativa:"
Questão 11821.   Biblioteconomia - Nível Superior - Prefeitura de Florianópolis SC - FGV - 2014,e) batimétricos,d) geológicos,'e',a) topográficos,,c) hidrológicos,b) meteorológicos,"Os atlas e mapas podem ser de vários tipos. Aqueles que mostram a profundidade e as características do solo do mar, zonas costeiras, rios e lagoas são os:"
Questão 35428.   Biblioteconomia - Nível Fundamental - IFGO - CS-UFG - 2014,,d) pela localização da biblioteca.,'b',a) pelo horário de atendimento.,,c) pela escolha do dirigente.,b) pela boa integração atendente e usuário.,A maior ou menor aproximação do usuário com a biblioteca será determinada.
Questão 28956.   Biblioteconomia - Nível Médio - Prefeitura de Betim MG - BD - 2015,,d) conferir material adquirido pela biblioteca.,'b',a) zelar pela dignidade profissional e pelo aperfeiçoamento da biblioteca onde atua.,,c) organizar o acervo bibliográfico para controle da biblioteca.,b) orientar os procedimentos necessários para realização de pesquisas do acervo.,"Considerando questões de ética profissional, o Técnico de Biblioteca, em relação aos usuários dos serviços da biblioteca deve."
Questão 27893.   Biblioteconomia - Nível Superior - Câmara de São Miguel do Oeste SC - BD - 2015,,"d) As afirmativas I, II e IV estão corretas.",'c',"a) As afirmativas I, III, IV e V estão corretas.",,"c) As afirmativas II, III e V estão corretas.","b) As afirmativas I, II, IV e V estão corretas.","Referente a Classificação Decimal de Dewey, analise as afirmativas abaixo:

I. A Classificação Decimal de Dewey foi desenvolvida em 1878 por Melvil Dewey e teve sua primeira edição publicada anonimamente.
II. A Classificação Decimal de Dewey foi publicada pela primeira vez com o nome Classification and Subject Index for Cataloguing and Arranging the Books and Pamphlets of a Library.
III. A segunda edição da Classificação Decimal de Dewey foi publicada em 1885 com o nome DecimalClassification and Relative Índex.
IV. A Classificação Decimal de Dewey só foi publicada com essa denominação a partir da 8ª edição.
V. Atualmente a Classificação Decimal de Dewey encontra-se na 22ª edição.

Assinale a alternativa correta:"
Questão 35505.   Biblioteconomia - Nível Fundamental - IFPR - CETRO - 2014,e) É um código numérico para identificação internacional de cada livro ou edição dos livros de um editor.,d) Sua principal vantagem é eliminar as barreiras linguísticas na comercialização.,'e',"a) No Brasil, a Biblioteca Nacional sempre foi a responsável pela atribuição do ISBN.",,c) Ainda é opcional aos editores a solicitação do ISBN.,"b) No Brasil, o Instituto Brasileiro de Informação em Ciência e Tecnologia é o responsável pela atribuição do ISBN.","Sobre o Número Internacional Normalizado para Livro (ISBN), assinale a alternativa correta."
Questão 35158.   Biblioteconomia - Nível Superior - IFAM - FUNCAB - 2014,e) 53+55,d) 53(55),'a',a) 53/55,,c) 53.055,b) 53.55,"A CDU, Classificação Decimal Universal, possui notação mista composta por símbolos universalmente reconhecidos através dos números arábicos, sinais extraídos da matemática e da pontuação ordinária. Nesse contexto, assinale a opção que apresenta uma extensão consecutiva."
Questão 35501.   Biblioteconomia - Nível Fundamental - IFPR - CETRO - 2014,e) faz parte da rotina do Auxiliar de Biblioteca registrar os leitores.,d) a aquisição por compra depende necessariamente do conhecimento dos diferentes tipos de materiais.,'c',a) os usuários nunca conhecem os materiais que a biblioteca possui,,c) facilita o tratamento e organização da informação.,b) as bibliotecas têm cada vez mais tipos de documentos únicos,"Uma biblioteca comporta um acervo com uma grande variedade de documentos. É necessário que o Auxiliar de Biblioteca conheça os diferentes tipos de documentos, pois"
Questão 35504.   Biblioteconomia - Nível Fundamental - IFPR - CETRO - 2014,e) Atlas.,d) Catálogo.,'c',a) Recensão.,,c) Enciclopédia.,b) Spécime.,"Assinale a alternativa que apresenta a fonte de informação que pode incluir ilustrações, gráficos e tabelas, além de verbetes ou artigos escritos por especialistas e, muitas vezes, traz bibliografia das obras mais importantes sobre o tema de que trata."
Questão 35497.   Biblioteconomia - Nível Fundamental - IFPR - CETRO - 2014,"e) A biblioteca pública tem por finalidade atender às necessidades de estudos, consulta e recreação de uma categoria especial de usuário.","d) A biblioteca universitária tem por missão apoiar as atividades de ensino, pesquisa e extensão da instituição em que ela está inserida.",'d',"a) A biblioteca especializada tem por finalidade ampliar e completar os conhecimentos ministrados, em aula, pelos professores.",,"c) A biblioteca nacional está vinculada a alguma instituição, cuja área de atuação se envolve com determinado assunto.","b) A biblioteca escolar continua o trabalho desenvolvido pela biblioteca universitária. Além disso, sua coleção deve complementar os conhecimentos ministrados no currículo dos cursos.","Sobre tipos de biblioteca, assinale a alternativa correta."
Questão 28957.   Biblioteconomia - Nível Médio - Prefeitura de Betim MG - BD - 2015,,d) Indexação.,'a',a) Classificação.,,c) Reparo.,b) Preparo técnico.,"Assinale o processo que consiste em determinar os assuntos e os códigos alfanuméricos que os representam, possibilitando sua recuperação por assunto ou tipo."
Questão 30947.   Biblioteconomia - Nível Médio - FIOCRUZ - FDC - 2014,e) TEXTO LIVRE.,d) BIBLIVRE.,'d',a) PHL,,c) GNUTECA,b) SOPHIA,"Com o apoio da Fundação Biblioteca Nacional, é oferecido um sistema de automação de bibliotecas, norteado pelo acesso livre ao software, o qual pode ser utilizado gratuitamente, por instituições públicas e privadas. Este sistema denomina-se:"
Questão 28955.   Biblioteconomia - Nível Médio - Prefeitura de Betim MG - BD - 2015,,"d) desenvolvida a partir de material já publicado, constituído principalmente de livros, de artigos de periódicos, etc.",'d',a) concebida e realizada em estreita associação com uma ação ou com a resolução de um problema coletivo.,,c) implementada a partir da interação de pesquisadores e membros da ação investigada.,"b) delineada para gerar conhecimentos de aplicação prática, dirigidos à solução de problemas específicos.","Tendo em vista os procedimentos técnicos exigidos, considera-se pesquisa bibliográfica aquela que é."
Questão 35443.   Biblioteconomia - Nível Fundamental - IFGO - CS-UFG - 2014,,d) repositório institucional.,'a',a) biblioteca digital.,,c) base periódica.,b) revista eletrônica.,"A coleção de documentos disponíveis por meio eletrônico para utilização simultânea de um mesmo documento por diversos usuários, cuja organização, estrutura e apresentação que suportam o relacionamento dos usuários com os objetos de informação, é chamada de"
Questão 19120.   Biblioteconomia - Nível Superior - MM QT - MB - 2012,e) Velatura,d) Fumigação,'d',a) Fungicida,,c) Migração ácida,b) Abrasão,"Qual é o método de conservação de acervo bibliográfico que consiste em exterminar todos os organismos vivos que afetam acervos documentais, por meio da volatização de substâncias específicas em câmaras herméticas?"
Questão 29023.   Biblioteconomia - Nível Superior - Prefeitura de Betim MG - BD - 2015,,"d) desenvolvida a partir de material já publicado, constituído principalmente de livros, de artigos de periódicos, etc.",'d',a) concebida e realizada em estreita associação com uma ação ou com a resolução de um problema coletivo.,,c) implementada a partir da interação de pesquisadores e membros da ação investigada.,"b) delineada para gerar conhecimentos de aplicação prática, dirigidos à solução de problemas específicos.","Tendo em vista os procedimentos técnicos exigidos, considera-se pesquisa bibliográfica aquela que é"
Questão 27891.   Biblioteconomia - Nível Superior - Câmara de São Miguel do Oeste SC - BD - 2015,,d) Apenas a afirmativas IV está incorreta.,'c',a) As afirmativas I e II estão incorretas.,,c) Apenas a afirmativas III está incorreta.,b) As afirmativas III e IV estão incorretas.,"Considere as frases sobre os campos do MARC 21:

I. No campo 020 se registra o número de ISBN.
II. No campo 022 se registra o número de ISSN.
III. No campo 023 se registra outros números ou códigos normalizados.
IV. No campo 027 se registra o número de relatório técnico.

Analisando os itens acima, assinale a alternativa incorreta:"
Questão 27894.   Biblioteconomia - Nível Superior - Câmara de São Miguel do Oeste SC - BD - 2015,,d) VTLS.,'c',a) Virtua.,,c) CDS/ISIS.,b) Aleph.,As primeiras iniciativas de informatização nas bibliotecas brasileiras ocorreram através do software:
Questão 30949.   Biblioteconomia - Nível Médio - FIOCRUZ - FDC - 2014,e) da direita para a esquerda.,d) de acordo com o seu tamanho e cor.,'b',a) em ordem cronológica.,,c) de baixo para cima.,b) da esquerda para a direita.,"O acervo de uma biblioteca deve ser organizado de modo que o material que o compõe possa ser localizado facilmente pelos leitores. Quanto à posição dos livros nas estantes, estes devem ser colocados:"
Questão 38891.   Biblioteconomia - Nível Fundamental - IF RO - MAKIYAMA - 2013,e) documentação,d) reconstrução,'b',a) restauração,,c) recuperação,b) conservação,"Leia o trecho a seguir:

A ______________ define-se como um conjunto de medidas específicas e preventivas necessárias para a manutenção da existência física do documento.

Preenche corretamente a lacuna acima o exposto em:"
Questão 28956.   Biblioteconomia - Nível Médio - Prefeitura de Betim MG - BD - 2015,,d) conferir material adquirido pela biblioteca.,'b',a) zelar pela dignidade profissional e pelo aperfeiçoamento da biblioteca onde atua.,,c) organizar o acervo bibliográfico para controle da biblioteca.,b) orientar os procedimentos necessários para realização de pesquisas do acervo.,"Considerando questões de ética profissional, o Técnico de Biblioteca, em relação aos usuários dos serviços da biblioteca deve."
Questão 11824.   Biblioteconomia - Nível Superior - Prefeitura de Florianópolis SC - FGV - 2014,e) determinação do mercado.,"d) análise ambiental;
",'a',"a) composto de marketing;
",,"c) plano de marketing;
","b) estratégia de marketing;
","O produto de um serviço de informação é o conjunto de bens e serviços oferecidos para o conforto material e cultural do consumidor/cliente. Quando um usuário utiliza um serviço de informação, é necessário verificar o nível de satisfação em relação ao produto/serviço oferecido. Esse tipo de informação fornece um retrato do serviço e aponta as melhores ações para administrar o(a):"
Questão 35161.   Biblioteconomia - Nível Superior - IFAM - FUNCAB - 2014,"e) 3, 4, 1, 2.","d) 4, 3, 2, 1.",'a',"a) 3, 2, 4, 1.",,"c) 2, 1, 3, 4.","b) 1, 2, 3, 4.","A Classificação Decimal de Dewey (CDD) que divide o conhecimento humano em dez classes é o sistema de classificação mais utilizado em todo mundo. Relacione as notações apresentadas na coluna I com as classes descritas na coluna II.

Coluna I
1. 090
2. 330
3. 981
4. 869

Coluna II
( ) história do Brasil
( ) economia
( ) literatura portuguesa
( ) livros raros

A sequência correta é:"
Questão 35175.   Biblioteconomia - Nível Superior - IFAM - FUNCAB - 2014,e) R. bras. Educação Esp..,d) R. Bras. Educação esp.,'b',a) Rev. bras. Educ. esp,,c) Rev. Bras. educ. Esp.,b) R. bras. Educ. esp,"Segundo a NBR 6032/1989, a abreviação correta para o periódico intitulado Revista Brasileira de Educação Especial é:"
Questão 30945.   Biblioteconomia - Nível Médio - FIOCRUZ - FDC - 2014,"e) V, V, F.","d) F, F, V",'e',"a) V, V, V.",,"c) F, V, F","b) F, V, V.","Em relação às regras para alfabetação das fichas bibliográficas ou de ordenação dos livros nas estantes, avalie se são verdadeiras (V) ou falsas (F) as afirmativas a seguir:

I.O artigo inicial não dever ser considerado.
II. O arranjo básico é alfabético, palavra por palavra.
III. As siglas devem suceder as palavras com a mesma ortografia.

As afirmativas I, II e III são respectivamente"
Questão 38883.   Biblioteconomia - Nível Fundamental - IF RO - MAKIYAMA - 2013,e) 1m,d) 1m,'c',a) 1m,,c) 1m,b) 1m,"Otimizar cada espaço da biblioteca é essencial, tanto no que diz respeito à organização, quanto ao visual. Dessa forma, os livros devem ser dispostos de maneira correta, de modo que para saber a quantidade de livros a ser colocada em determinado espaço, pode-se usar um cálculo padrão, segundo o qual:"
Questão 38881.   Biblioteconomia - Nível Fundamental - IF RO - MAKIYAMA - 2013,e) Paper book.,d) Notebook,'b',a) I-pod,,c) Cd-rom.,b) E-book.,"Uma vez que a inovação tecnológica da atualidade também chegou à biblioteca, é possível encontrar bibliotecas virtuais que oferecem um rico material para consulta e leitura. À versão de um livro impresso em papel em base digital, que pode ser lido no computador ou em um dispositivo eletrônico especificamente designado para a leitura do documento, dá- se o nome de:"
Questão 29021.   Biblioteconomia - Nível Superior - Prefeitura de Betim MG - BD - 2015,,d) O trabalho com o vocabulário e a estrutura textual-discursiva dos textos oferecidos para leitura.,'d',a) A organização do espaço da biblioteca escolar.,,"c) A organização do acervo, decoração, comunicação visual do ambiente da biblioteca escolar.",b) A disposição dos móveis no espaço da biblioteca escolar.,"São cuidados do Bibliotecônomo para aproximação do leitor com o objeto da leitura, EXCETO "
Questão 35505.   Biblioteconomia - Nível Fundamental - IFPR - CETRO - 2014,e) É um código numérico para identificação internacional de cada livro ou edição dos livros de um editor.,d) Sua principal vantagem é eliminar as barreiras linguísticas na comercialização.,'e',"a) No Brasil, a Biblioteca Nacional sempre foi a responsável pela atribuição do ISBN.",,c) Ainda é opcional aos editores a solicitação do ISBN.,"b) No Brasil, o Instituto Brasileiro de Informação em Ciência e Tecnologia é o responsável pela atribuição do ISBN.","Sobre o Número Internacional Normalizado para Livro (ISBN), assinale a alternativa correta."
Questão 27890.   Biblioteconomia - Nível Superior - Câmara de São Miguel do Oeste SC - BD - 2015,,"d) A qualidade do papel e da tinta, bem como a temperatura e a umidade são fatores que interferem no desgaste do livro.",'b',"a) A posição do livro interfere na sua preservação devendo-se assim, evitar dispô-los de modo que fiquem inclinados ou em posições em que suas lombadas não permaneçam totalmente na vertical.",,"c) O uso de dispositivos como desumidificadores, esterilizadores de ar, condicionadores de ar e termômetros auxiliam no controle de fatores ambientais ou físico-químicos.","b) Uma ligeira folga entre os livros auxilia a ocasionar danos a encardenação e a circulação do ar, facilitando a ação de fatores biológicos.",Com relação a preservação do acervo bibliográfico é incorreto afirmar que:
Questão 28959.   Biblioteconomia - Nível Médio - Prefeitura de Betim MG - BD - 2015,,d) Livro didático.,'a',a) Periódico especializado.,,c) Trabalho de Conclusão de Curso.,b) Jornal.,"Há publicações periódicas destinadas a promover o progresso da ciência, geralmente noticiando novas pesquisas. A maioria é altamente especializada.

Trata-se de:"
Questão 29025.   Biblioteconomia - Nível Superior - Prefeitura de Betim MG - BD - 2015,,d) anteceder o resumo.,'c',a) estar separadas entre si por ponto e vírgula.,,c) figurar logo abaixo do resumo.,b) ser grafadas em caixa alta.,"Conforme a NBR 6028, nas orientações para a apresentação de resumos, as palavras-chave devem"
Questão 29021.   Biblioteconomia - Nível Superior - Prefeitura de Betim MG - BD - 2015,,d) O trabalho com o vocabulário e a estrutura textual-discursiva dos textos oferecidos para leitura.,'d',a) A organização do espaço da biblioteca escolar.,,"c) A organização do acervo, decoração, comunicação visual do ambiente da biblioteca escolar.",b) A disposição dos móveis no espaço da biblioteca escolar.,"São cuidados do Bibliotecônomo para aproximação do leitor com o objeto da leitura, EXCETO "
Questão 11831.   Biblioteconomia - Nível Superior - Prefeitura de Florianópolis SC - FGV - 2014,e) pela primeira palavra do título.,"d) pelo sobrenome do autor em destaque;
",'a',"a) pelo título, excluindo-se os artigos iniciais;
",,"c) pelo nome do titular do copirraite;
","b) pelo sobrenome do primeiro autor citado;
","Quando o ponto de acesso principal numa catalogação é o título, a notação de autor, conforme a Tabela Cutter-Sanborn, se fará:"
Questão 35172.   Biblioteconomia - Nível Superior - IFAM - FUNCAB - 2014,e) Poluentes químicos NÃO rios E fertilizantes.,d) Poluentes químicos NÃO rios OU fertilizantes.,'b',a) Poluentes químicos E rios E fertilizantes.,,c) Poluentes químicos OU rios OU fertilizantes.,b) Poluentes químicos E rios NÃO fertilizantes.,"Em uma base de dados sobre o meio ambiente, na estratégia de busca para recuperar documentos que tratem de poluentes químicos e rios, mas não fertilizantes, a operação booleana a ser empregada é:"
Questão 27896.   Biblioteconomia - Nível Superior - Câmara de São Miguel do Oeste SC - BD - 2015,,d) RDA.,'b',a) CDD.,,c) MARC 21.,b) Dublin Core.,"Padrão de metadados que é composto por 15 elementos, planejado para facilitar a descrição de recursos eletrônicos:"
Questão 19120.   Biblioteconomia - Nível Superior - MM QT - MB - 2012,e) Velatura,d) Fumigação,'d',a) Fungicida,,c) Migração ácida,b) Abrasão,"Qual é o método de conservação de acervo bibliográfico que consiste em exterminar todos os organismos vivos que afetam acervos documentais, por meio da volatização de substâncias específicas em câmaras herméticas?"
Questão 35436.   Biblioteconomia - Nível Fundamental - IFGO - CS-UFG - 2014,,d) registro numérico.,'c',a) sistema bibliográfico.,,c) número de chamada.,b) ficha catalográfica.,"O conjunto de informações cuja finalidade é individualizar um volume entre muitos reunidos na estante, constituído pelo código de classificação e pela notação de autor, é denominado"
Questão 11827.   Biblioteconomia - Nível Superior - Prefeitura de Florianópolis SC - FGV - 2014,"e) Os quatrocentos
Quatro porquinhos e um livro
A quatro punhos
Os 4 segredos do sucesso
400 gramas: técnicas de cozinha","d) Os 4 segredos do sucesso
400 gramas: técnicas de cozinha
A quatro punhos
Quatro porquinhos e um livro
Os quatrocentos",'d',"a) Quatro porquinhos e um livro
A quatro punhos
Os 4 segredos do sucesso
Os quatrocentos
400 gramas: técnicas de cozinha",,"c) A quatro punhos
Os 4 segredos do sucesso
Os quatrocentos
Quatro porquinhos e um livro
400 gramas: técnicas de cozinha","b) 400 gramas: técnicas de cozinha
A quatro punhos
Os 4 segredos do sucesso
Os quatrocentos
Quatro porquinhos e um livro","De acordo com a NBR 6033 da ABNT, que fixa os critérios de aplicação da ordem alfabética, a ordenação dos títulos compatível com a norma é:"
Questão 35427.   Biblioteconomia - Nível Fundamental - IFGO - CS-UFG - 2014,,d) avaliar o regimento interno da biblioteca.,'a',a) realizar a venda de publicações e materiais correlatos.,,c) gerenciar o inventário de bens patrimoniais não bibliográficos.,b) fazer a seleção de acervo.,"Segundo ROCHA (2010), citando o Ministério do Trabalho e Emprego (2009), compete ao auxiliar de biblioteca a seguinte atividade técnico-administrativa:"
Questão 35434.   Biblioteconomia - Nível Fundamental - IFGO - CS-UFG - 2014,,d) serviço das bibliotecas digitais e idoneidade.,'b',a) relevância e diversidade digital.,,c) diversidade e gestão da coleção digital.,b) custos e qualidade dos recursos digitais.,"Segundo Tamaro (2008), os dois elementos mais importantes na formação de uma coleção digital são:"
Questão 38898.   Biblioteconomia - Nível Fundamental - IF RO - MAKIYAMA - 2013,e) Atendimento de Catalogação.,d) Serviço Especializado.,'b',a) Auxílio Profissional.,,c) Atendimento Unilateral.,b) Serviço de Referência.,"O atendimento em uma biblioteca deve suprir as necessidades do usuário, assim como auxiliá-lo na consulta de itens, orientá-lo sobre os procedimentos para cadastro na biblioteca, ampará-lo no serviço de empréstimo, entre outros. Esse atendimento ao público é também classificado como:"
Questão 35164.   Biblioteconomia - Nível Superior - IFAM - FUNCAB - 2014,e) gráficos.,d) diagnósticos.,'b',a) referências.,,c) cronogramas.,b) recomendações.,"No gerenciamento de Bibliotecas e Centros de Informação, o relatório é um instrumento que ajudará o bibliotecário no cumprimento de suas funções de administração e planejamento. O relatório deve conter as seguintes partes: sumário, a introdução, os dados e análise dos dados, conclusão e:"
Questão 27894.   Biblioteconomia - Nível Superior - Câmara de São Miguel do Oeste SC - BD - 2015,,d) VTLS.,'c',a) Virtua.,,c) CDS/ISIS.,b) Aleph.,As primeiras iniciativas de informatização nas bibliotecas brasileiras ocorreram através do software:
Questão 11818.   Biblioteconomia - Nível Superior - Prefeitura de Florianópolis SC - FGV - 2014,"e) um sistema baseado no mandato organizacional, em sua própria cultura e na identificação de questões estratégicas, a partir da definição de técnicas de gestão e da identificação de boas práticas.","d) uma estrutura de marcos ideológicos de referência que conduzem à tomada de decisões, condicionam o funcionamento do sistema e determinam a adoção de práticas e técnicas de gestão;
",'b',"a) uma sequência de processos de caráter instrumental, vinculados à aplicação de técnicas gerenciais em áreas de atuação concretas, para identificar obstáculos ao sistema e propor soluções;
",,"c) um processo com funções e técnicas integradas, de execução simultânea, aplicadas de forma necessária pelos quadros diretivos do sistema para alcançar os propósitos definidos na missão institucional;","b) um conjunto de elementos que se interrelacionam entre si e com o ambiente externo, adaptando-se, desenvolvendo mecanismos de controle e definindo a própria natureza do sistema;
","Segundo as teorias de planejamento estratégico de Bryson (1988, 1992), as bibliotecas e serviços de informação funcionam como sistemas abertos porque se constituem como:"
Questão 35175.   Biblioteconomia - Nível Superior - IFAM - FUNCAB - 2014,e) R. bras. Educação Esp..,d) R. Bras. Educação esp.,'b',a) Rev. bras. Educ. esp,,c) Rev. Bras. educ. Esp.,b) R. bras. Educ. esp,"Segundo a NBR 6032/1989, a abreviação correta para o periódico intitulado Revista Brasileira de Educação Especial é:"
Questão 35495.   Biblioteconomia - Nível Fundamental - IFPR - CETRO - 2014,"e) consiste em adquirir materiais descartados por pessoas, instituições, grupos, editoras ou outras bibliotecas.",d) acontece estritamente em bibliotecas públicas.,'e',a) é efetivada pelo setor responsável pela negociação logo após a seleção das obras.,,c) prescinde de critérios de seleção.,b) visa a promover a troca de publicações entre bibliotecas.,"A aquisição é o processo técnico de formação do acervo que se concretiza por meio da compra, doação ou permuta. Sobre a aquisição por doação, é correto afirmar que"
Questão 35158.   Biblioteconomia - Nível Superior - IFAM - FUNCAB - 2014,e) 53+55,d) 53(55),'a',a) 53/55,,c) 53.055,b) 53.55,"A CDU, Classificação Decimal Universal, possui notação mista composta por símbolos universalmente reconhecidos através dos números arábicos, sinais extraídos da matemática e da pontuação ordinária. Nesse contexto, assinale a opção que apresenta uma extensão consecutiva."
